cell,day,cumulative_mean,marginal_return
fine:7_5_3,95,-0.006146766256497869,0.0004809079943967594
fine:7_5_3,96,-0.005837172708128103,0.00030959354836976576
fine:7_5_3,97,-0.006044511834861792,-0.00020733912673368948
fine:7_5_3,98,-0.00686284970895497,-0.0008183378740931778
fine:7_5_3,99,-0.0071391429577154315,-0.0002762932487604614
fine:7_5_3,100,-0.006681898732891651,0.00045724422482378013
fine:7_5_3,101,-0.00661176766613058,7.013106676107168e-05
fine:7_5_3,102,-0.00659745564161567,1.4312024514909899e-05
fine:7_5_3,103,-0.007332238792073438,-0.0007347831504577679
fine:7_5_3,104,-0.004002730844040548,0.00332950794803289
fine:7_5_3,105,-0.004613725512093641,-0.000610994668053093
fine:7_5_3,106,-0.004399413341406273,0.00021431217068736824
fine:7_5_3,107,-0.005199972296633969,-0.0008005589552276962
fine:7_5_3,108,-0.005205984434666357,-6.012138032388155e-06
fine:7_5_3,109,-0.005580622883444446,-0.0003746384487780894
fine:7_5_3,110,-0.005416040422024763,0.00016458246141968363
fine:7_5_3,111,-0.00845375643412925,-0.003037716012104487
fine:7_5_3,112,-0.009378704359593149,-0.0009249479254638988
fine:7_5_3,113,-0.009256805088744241,0.0001218992708489075
fine:7_5_3,114,-0.010499573916958651,-0.0012427688282144102
fine:7_5_3,115,-0.010084216724629029,0.0004153571923296226
fine:7_5_3,116,-0.010544316690177299,-0.0004600999655482701
fine:7_5_3,117,-0.01051725406855164,2.7062621625658506e-05
fine:7_5_3,118,-0.009872622679581453,0.0006446313889701873
fine:7_5_3,119,-0.008127000938584174,0.0017456217409972784
fine:7_5_3,120,-0.007782958403031653,0.00034404253555252173
fine:7_5_3,121,-0.007846877720730616,-6.391931769896345e-05
fine:7_5_3,122,-0.008205295559247563,-0.0003584178385169466
fine:7_5_3,123,-0.009847048519579618,-0.001641752960332055
fine:7_5_3,124,-0.009142379949557168,0.0007046685700224497
fine:7_5_3,125,-0.009176173633767624,-3.3793684210456365e-05
fine:7_5_3,126,-0.008786295277075747,0.0003898783566918772
fine:7_5_3,127,-0.009608251917716573,-0.0008219566406408255
fine:7_5_3,128,-0.010057251853986766,-0.0004489999362701936
fine:7_5_3,129,-0.010597948633018326,-0.00054069677903156
fine:7_5_3,130,-0.00923636256708896,0.0013615860659293658
fine:7_5_3,131,-0.008996732228218673,0.0002396303388702871
fine:7_5_3,132,-0.008751030392351828,0.00024570183586684544
fine:7_5_3,133,-0.009049098969074514,-0.0002980685767226855
fine:7_5_3,134,-0.009942305681232626,-0.0008932067121581126
fine:7_5_3,135,-0.009288640546422826,0.0006536651348097999
fine:7_5_3,136,-0.008733228666370664,0.0005554118800521618
fine:7_5_3,137,-0.007237516816537143,0.0014957118498335215
fine:7_5_3,138,-0.008590014471421707,-0.0013524976548845644
fine:7_5_3,139,-0.009563198589692139,-0.0009731841182704318
fine:7_5_3,140,-0.009975632008193477,-0.000412433418501338
fine:7_5_3,141,-0.01013452649891372,-0.00015889449072024366
fine:7_5_3,142,-0.010756021554634038,-0.0006214950557203169
fine:7_5_3,143,-0.010403564286805899,0.0003524572678281386
fine:7_5_3,144,-0.009497685129331749,0.0009058791574741501
fine:7_5_3,145,-0.009282147469369652,0.00021553765996209714
fine:7_5_3,146,-0.009497587449632578,-0.00021543998026292595
fine:7_5_3,147,-0.009776949537883146,-0.0002793620882505683
fine:7_5_3,148,-0.010797277674433168,-0.0010203281365500222
fine:7_5_3,149,-0.010985170163678847,-0.00018789248924567896
fine:7_5_3,150,-0.00938672684555603,0.0015984433181228178
fine:7_5_3,151,-0.009302529728819103,8.419711673692681e-05
fine:7_5_3,152,-0.010430412320742606,-0.0011278825919235035
fine:7_5_3,153,-0.010158863603653765,0.00027154871708884136
fine:7_5_3,154,-0.011089309029187597,-0.0009304454255338324
fine:7_5_3,155,-0.010564856672833496,0.0005244523563541006
fine:7_5_3,156,-0.010661322266106625,-9.646559327312898e-05
fine:7_5_3,157,-0.010113397287442922,0.0005479249786637039
fine:7_5_3,158,-0.008273463181332971,0.0018399341061099504
fine:7_5_3,159,-0.008978178120128882,-0.0007047149387959112
fine:7_5_3,160,-0.008656087848269175,0.0003220902718597072
fine:7_5_3,161,-0.009310572880253047,-0.0006544850319838719
fine:7_5_3,162,-0.008798505382107623,0.000512067498145424
fine:7_5_3,163,-0.007765528871609455,0.0010329765104981686
fine:7_5_3,164,-0.006796272997403837,0.0009692558742056172
fine:7_5_3,165,-0.00655031704919976,0.0002459559482040777
fine:7_5_3,166,-0.004998165308547896,0.0015521517406518635
fine:7_5_3,167,-0.003814601925736517,0.0011835633828113793
fine:7_5_3,168,-0.004301060357200418,-0.00048645843146390144
fine:7_5_3,169,-0.005785761247576299,-0.001484700890375881
fine:7_5_3,170,-0.006768643524155583,-0.0009828822765792838
fine:7_5_3,171,-0.006946082530937296,-0.00017743900678171293
fine:7_5_3,172,-0.005301434709575996,0.0016446478213613
fine:7_5_3,173,-0.0035431911049634574,0.0017582436046125385
fine:7_5_3,174,-0.004074457312382099,-0.000531266207418642
fine:7_5_3,175,-0.00453584997726263,-0.00046139266488053055
fine:7_5_3,176,-6.36026407522836e-05,0.004472247336510346
fine:7_5_3,177,0.002365051745898592,0.0024286543866508755
fine:7_5_3,178,0.0007416890356071791,-0.0016233627102914129
fine:7_5_3,179,0.00153517019286866,0.0007934811572614809
fine:7_5_3,180,-0.00619597140925084,-0.0077311416021195
fine:7_5_3,181,-0.005969619551967098,0.0002263518572837419
fine:7_5_3,182,-0.005495945937958493,0.00047367361400860435
fine:7_5_3,183,-0.004379773616168822,0.0011161723217896716
fine:7_5_3,184,-0.005590219266898145,-0.001210445650729323
fine:7_5_3,185,-0.0057411155271057165,-0.00015089626020757183
fine:7_5_3,186,-0.0054857423938383595,0.00025537313326735693
fine:7_5_3,187,-0.005107249813307597,0.0003784925805307626
fine:7_5_3,188,-0.003583802340796652,0.0015234474725109451
fine:7_5_3,189,-0.003241309829158026,0.0003424925116386258
fine:7_5_3,190,-0.0041201790969884935,-0.0008788692678304674
fine:7_5_3,191,-0.005595598481091631,-0.0014754193841031377
fine:7_5_3,192,-0.006517022154090173,-0.0009214236729985417
fine:7_5_3,193,-0.006393133001281233,0.0001238891528089394
fine:7_5_3,194,-0.005754823605398938,0.0006383093958822958
fine:7_5_3,195,-0.007308109044714205,-0.001553285439315267
fine:7_5_3,196,-0.008549123211638929,-0.0012410141669247244
fine:7_5_3,197,-0.0082880377999937,0.0002610854116452295
fine:7_5_3,198,-0.008836247078320794,-0.0005482092783270949
fine:7_5_3,199,-0.0071695716367716515,0.001666675441549143
fine:7_5_3,200,-0.008662976825620996,-0.0014934051888493447
fine:4_5_3,1,-0.001992022829023946,-0.001992022829023946
fine:4_5_3,2,-0.003254773609293724,-0.001262750780269778
fine:4_5_3,3,-0.0027341850492586966,0.0005205885600350272
fine:4_5_3,4,-0.004725567414663643,-0.001991382365404946
fine:4_5_3,5,-0.004969679961226262,-0.00024411254656261927
fine:4_5_3,6,-0.005129792908178446,-0.00016011294695218378
fine:4_5_3,7,-0.005192894128240568,-6.310122006212247e-05
fine:4_5_3,8,-0.00532248647258591,-0.00012959234434534173
fine:4_5_3,9,-0.005225386073030986,9.7100399554924e-05
fine:4_5_3,10,-0.00544555202580019,-0.00022016595276920427
fine:4_5_3,11,-0.005037354265639727,0.0004081977601604631
fine:4_5_3,12,-0.003914774564023676,0.0011225797016160511
fine:4_5_3,13,-0.00525698491171709,-0.001342210347693414
fine:4_5_3,14,-0.00473325167956644,0.0005237332321506496
fine:4_5_3,15,-0.0049736078602118095,-0.00024035618064536905
fine:4_5_3,16,-0.00503175850558968,-5.8150645377870805e-05
fine:4_5_3,17,-0.004177550665336945,0.0008542078402527355
fine:4_5_3,18,-0.0047673990702533,-0.0005898484049163552
fine:4_5_3,19,-0.004347691750854249,0.0004197073193990507
fine:4_5_3,20,-0.002778028423960708,0.001569663326893541
fine:4_5_3,21,-0.003283044948958248,-0.0005050165249975399
fine:4_5_3,22,-0.004136718865714698,-0.0008536739167564499
fine:4_5_3,23,-0.0018803833588591867,0.0022563355068555115
fine:4_5_3,24,-0.002114263571773651,-0.00023388021291446417
fine:4_5_3,25,-0.0025929847654926536,-0.00047872119371900274
fine:4_5_3,26,-0.0014414195161887454,0.0011515652493039083
fine:4_5_3,27,-0.0012194598584951432,0.00022195965769360214
fine:4_5_3,28,-0.0013114799856666904,-9.202012717154711e-05
fine:4_5_3,29,-0.0013873073190356511,-7.582733336896079e-05
fine:4_5_3,30,-0.002017413849570056,-0.0006301065305344047
fine:4_5_3,31,-0.002227150297017717,-0.00020973644744766125
fine:4_5_3,32,-0.001886527987168273,0.0003406223098494441
fine:4_5_3,33,-0.0018783023350038947,8.225652164378216e-06
fine:4_5_3,34,-0.0008252593636734278,0.001053042971330467
fine:4_5_3,35,-0.0004819568554570684,0.00034330250821635943
fine:4_5_3,36,-0.0010057626094281903,-0.0005238057539711219
fine:4_5_3,37,-0.001645779057142726,-0.0006400164477145358
fine:4_5_3,38,-0.0017892915809694517,-0.00014351252382672564
fine:4_5_3,39,-0.0021648159076170796,-0.0003755243266476279
fine:4_5_3,40,-0.003719097863226778,-0.0015542819556096984
fine:4_5_3,41,-0.003889040729476147,-0.00016994286624936886
fine:4_5_3,42,-0.004159667300108158,-0.00027062657063201077
fine:4_5_3,43,-0.003994860452624743,0.00016480684748341502
fine:4_5_3,44,-0.005050426159498337,-0.001055565706873594
fine:4_5_3,45,-0.004996834012673769,5.3592146824568004e-05
fine:4_5_3,46,-0.005142052572189761,-0.00014521855951599247
fine:4_5_3,47,-0.0037626484211279914,0.0013794041510617697
fine:4_5_3,48,-0.0037830674674757137,-2.0419046347722354e-05
fine:4_5_3,49,-0.003131750239127269,0.0006513172283484445
fine:4_5_3,50,-0.0022768880122996586,0.0008548622268276106
fine:4_5_3,51,-0.0029038173600986527,-0.0006269293477989941
fine:4_5_3,52,-0.003192350771602233,-0.00028853341150358045
fine:4_5_3,53,-0.003686736429200655,-0.0004943856575984219
fine:4_5_3,54,-0.003954933756673196,-0.00026819732747254124
fine:4_5_3,55,-0.0037326794962272043,0.00022225426044599188
fine:4_5_3,56,-0.004514852382340772,-0.0007821728861135673
fine:4_5_3,57,-0.005173570415945043,-0.0006587180336042713
fine:4_5_3,58,-0.005130290350717205,4.3280065227837596e-05
fine:4_5_3,59,-0.004941912060884673,0.00018837828983253244
fine:4_5_3,60,-0.004158394733834043,0.0007835173270506297
fine:4_5_3,61,-0.0038136841050263643,0.0003447106288076789
fine:4_5_3,62,-0.004781551268964512,-0.0009678671639381481
fine:4_5_3,63,-0.004755042703890843,2.650856507366902e-05
fine:4_5_3,64,-0.004051466052301612,0.0007035766515892314
fine:4_5_3,65,-0.0047215998380128014,-0.0006701337857111895
fine:4_5_3,66,-0.006122402798340236,-0.0014008029603274344
fine:4_5_3,67,-0.00762847216260978,-0.0015060693642695439
fine:4_5_3,68,-0.007400987378558627,0.00022748478405115301
fine:4_5_3,69,-0.007689522726721986,-0.0002885353481633596
fine:4_5_3,70,-0.008558076868888957,-0.0008685541421669706
fine:4_5_3,71,-0.0075445807753784545,0.0010134960935105023
fine:4_5_3,72,-0.007567253166421715,-2.2672391043260763e-05
fine:4_5_3,73,-0.007778416942684852,-0.00021116377626313656
fine:4_5_3,74,-0.008554196967078,-0.0007757800243931474
fine:4_5_3,75,-0.008466064952912739,8.813201416526042e-05
fine:4_5_3,76,-0.008392764563467459,7.330038944527995e-05
fine:4_5_3,77,-0.009144341443978606,-0.000751576880511147
fine:4_5_3,78,-0.008621990964011691,0.0005223504799669147
fine:4_5_3,79,-0.00845612624464246,0.0001658647193692308
fine:4_5_3,80,-0.0085730852119025,-0.00011695896726003976
fine:4_5_3,81,-0.008105014235378873,0.00046807097652362684
fine:4_5_3,82,-0.008644001154492827,-0.0005389869191139533
fine:4_5_3,83,-0.009298283421383953,-0.0006542822668911263
fine:4_5_3,84,-0.009755321845995986,-0.0004570384246120329
fine:4_5_3,85,-0.008855213638285706,0.0009001082077102797
fine:4_5_3,86,-0.008939247196437952,-8.403355815224563e-05
fine:4_5_3,87,-0.008087582397573794,0.0008516647988641574
fine:4_5_3,88,-0.007526268867977355,0.0005613135295964395
fine:4_5_3,89,-0.008117144246795528,-0.0005908753788181733
fine:4_5_3,90,-0.008962438421014232,-0.0008452941742187036
fine:4_5_3,91,-0.009330209753830337,-0.00036777133281610565
fine:4_5_3,92,-0.00824460689831316,0.0010856028555171777
fine:4_5_3,93,-0.00889145591004692,-0.0006468490117337595
fine:4_5_3,94,-0.00870266468124673,0.00018879122880018952
fine:4_5_3,95,-0.008939654049934827,-0.00023698936868809736
fine:4_5_3,96,-0.01069255336762748,-0.0017528993176926522
fine:4_5_3,97,-0.008962236716861364,0.0017303166507661154
fine:4_5_3,98,-0.00787354558519275,0.0010886911316686145
fine:4_5_3,99,-0.007853856652558014,1.968893263473541e-05
fine:4_5_3,100,-0.00870328097117898,-0.0008494243186209661
fine:4_5_3,101,-0.009252354359191979,-0.0005490733880129991
fine:4_5_3,102,-0.009875180738318407,-0.0006228263791264281
fine:4_5_3,103,-0.0101971252101841,-0.00032194447186569344
fine:4_5_3,104,-0.010284902596509658,-8.77773863255573e-05
fine:4_5_3,105,-0.010385850001028723,-0.00010094740451906462
fine:4_5_3,106,-0.010013665585913841,0.00037218441511488107
fine:4_5_3,107,-0.00907975124835633,0.0009339143375575107
fine:4_5_3,108,-0.008272506044455214,0.0008072452039011163
fine:4_5_3,109,-0.007376292339264366,0.0008962137051908483
fine:4_5_3,110,-0.007202137281668841,0.0001741550575955252
fine:4_5_3,111,-0.006647491231867056,0.0005546460498017849
fine:4_5_3,112,-0.006445999419606325,0.00020149181226073072
fine:4_5_3,113,-0.007933235011154154,-0.001487235591547829
fine:4_5_3,114,-0.007605111724471805,0.00032812328668234934
fine:4_5_3,115,-0.007571414930757116,3.3696793714689185e-05
fine:4_5_3,116,-0.007003695451410295,0.0005677194793468204
fine:4_5_3,117,-0.008849010405078801,-0.001845314953668506
fine:4_5_3,118,-0.00993542211785721,-0.0010864117127784081
fine:4_5_3,119,-0.010654727509093707,-0.000719305391236498
fine:4_5_3,120,-0.010712131706064798,-5.740419697109096e-05
fine:4_5_3,121,-0.011035026422076547,-0.0003228947160117488
fine:4_5_3,122,-0.011667267085236398,-0.0006322406631598509
fine:4_5_3,123,-0.012087193120542794,-0.000419926035306396
fine:4_5_3,124,-0.011943140232325284,0.00014405288821751037
fine:4_5_3,125,-0.011956543226191359,-1.3402993866075408e-05
fine:4_5_3,126,-0.011961666875275032,-5.123649083673201e-06
fine:4_5_3,127,-0.01200688037635995,-4.521350108491716e-05
fine:4_5_3,128,-0.011040977052110282,0.0009659033242496676
fine:4_5_3,129,-0.011955984475237706,-0.0009150074231274244
fine:4_5_3,130,-0.011620080586095647,0.00033590388914205883
fine:4_5_3,131,-0.011839413254535941,-0.0002193326684402936
fine:4_5_3,132,-0.011764051380573019,7.536187396292235e-05
fine:4_5_3,133,-0.011298565558730291,0.0004654858218427274
fine:4_5_3,134,-0.011233959501208316,6.460605752197507e-05
fine:4_5_3,135,-0.010054504217883418,0.0011794552833248977
fine:4_5_3,136,-0.011188244515835225,-0.0011337402979518067
fine:4_5_3,137,-0.01139204338760146,-0.00020379887176623541
fine:4_5_3,138,-0.010959671223346398,0.000432372164255063
fine:4_5_3,139,-0.010327952077104257,0.000631719146242141
fine:4_5_3,140,-0.010420645646103779,-9.269356899952244e-05
fine:4_5_3,141,-0.009724835205050866,0.0006958104410529128
fine:4_5_3,142,-0.009859552903089243,-0.00013471769803837658
fine:4_5_3,143,-0.010013233162367078,-0.0001536802592778351
fine:4_5_3,144,-0.010912200492110438,-0.0008989673297433599
fine:4_5_3,145,-0.010383926862312471,0.0005282736297979665
fine:4_5_3,146,-0.009949947308896754,0.00043397955341571703
fine:4_5_3,147,-0.009781194726681545,0.00016875258221520952
fine:4_5_3,148,-0.009677476654802345,0.00010371807187919968
fine:4_5_3,149,-0.009548417862373117,0.00012905879242922774
fine:4_5_3,150,-0.009195958313261251,0.0003524595491118665
fine:4_5_3,151,-0.008759415582533705,0.000436542730727546
fine:4_5_3,152,-0.007602564715172664,0.0011568508673610407
fine:4_5_3,153,-0.007267451479031963,0.00033511323614070134
fine:4_5_3,154,-0.00783196500237577,-0.0005645135233438067
fine:4_5_3,155,-0.008197117461923724,-0.00036515245954795404
fine:4_5_3,156,-0.00871709475439902,-0.000519977292475297
fine:4_5_3,157,-0.008481096341161318,0.00023599841323770215
fine:4_5_3,158,-0.008952137773574727,-0.00047104143241340907
fine:4_5_3,159,-0.010149299478323572,-0.0011971617047488448
fine:4_5_3,160,-0.009689181049330394,0.00046011842899317847
fine:4_5_3,161,-0.009236219093425419,0.00045296195590497496
fine:4_5_3,162,-0.00881547174083171,0.00042074735259370853
fine:4_5_3,163,-0.008226537029566305,0.0005889347112654052
fine:4_5_3,164,-0.008915971851062679,-0.0006894348214963736
fine:4_5_3,165,-0.009704860265634883,-0.0007888884145722044
fine:4_5_3,166,-0.009371653368991864,0.00033320689664301933
fine:4_5_3,167,-0.010502451699569116,-0.001130798330577252
fine:4_5_3,168,-0.00973399987604374,0.0007684518235253762
fine:4_5_3,169,-0.010225911390492375,-0.0004919115144486359
fine:4_5_3,170,-0.010363231541557317,-0.0001373201510649416
fine:4_5_3,171,-0.010615325268829258,-0.0002520937272719407
fine:4_5_3,172,-0.011194073698417106,-0.0005787484295878484
fine:4_5_3,173,-0.010013362222535249,0.0011807114758818574
fine:4_5_3,174,-0.01048494312947238,-0.00047158090693713225
fine:4_5_3,175,-0.010734212347586217,-0.0002492692181138359
fine:4_5_3,176,-0.010327237374692056,0.00040697497289416025
fine:4_5_3,177,-0.00962443573371957,0.0007028016409724863
fine:4_5_3,178,-0.009244310777012476,0.00038012495670709454
fine:4_5_3,179,-0.009743186202006468,-0.0004988754249939924
fine:4_5_3,180,-0.010695614653422341,-0.0009524284514158734
fine:4_5_3,181,-0.011012015679820547,-0.0003164010263982057
fine:4_5_3,182,-0.01131449138665947,-0.00030247570683892243
fine:4_5_3,183,-0.011937223204981756,-0.0006227318183222863
fine:4_5_3,184,-0.01297970661086117,-0.0010424834058794137
fine:4_5_3,185,-0.012400412185888601,0.0005792944249725686
fine:4_5_3,186,-0.012311722998110992,8.868918777760887e-05
fine:4_5_3,187,-0.011930149307794864,0.00038157369031612855
fine:4_5_3,188,-0.011906603054711471,2.3546253083392074e-05
fine:4_5_3,189,-0.012693283417415093,-0.000786680362703622
fine:4_5_3,190,-0.012965884241694028,-0.0002726008242789346
fine:4_5_3,191,-0.013982854347512832,-0.001016970105818804
fine:4_5_3,192,-0.013595716107368734,0.00038713824014409773
fine:4_5_3,193,-0.0136298406596498,-3.4124552281066325e-05
fine:4_5_3,194,-0.01304527547793084,0.0005845651817189615
fine:4_5_3,195,-0.012744619886786168,0.0003006555911446718
fine:4_5_3,196,-0.012160132674631759,0.0005844872121544085
fine:4_5_3,197,-0.01356717594838413,-0.0014070432737523716
fine:4_5_3,198,-0.011738261127108582,0.0018289148212755485
fine:4_5_3,199,-0.013166670230771334,-0.0014284091036627523
fine:4_5_3,200,-0.012721545157794396,0.00044512507297693807
fine:4_1_1,1,-0.006904643578223667,-0.006904643578223667
fine:4_1_1,2,-0.0053708909831731814,0.0015337525950504857
fine:4_1_1,3,-0.007343447467782097,-0.001972556484608916
fine:4_1_1,4,0.0005002922026088279,0.007843739670390926
fine:4_1_1,5,0.004714097167196776,0.004213804964587948
fine:4_1_1,6,0.00045778694491702387,-0.004256310222279752
fine:4_1_1,7,0.0006361531752521316,0.0001783662303351077
fine:4_1_1,8,0.000355102495039447,-0.0002810506802126846
fine:4_1_1,9,0.0020744666257273147,0.0017193641306878678
fine:4_1_1,10,0.0008990352357201896,-0.001175431390007125
fine:4_1_1,11,-0.001804046461349856,-0.0027030816970700458
fine:4_1_1,12,-0.009626985698328124,-0.007822939236978268
fine:4_1_1,13,-0.00763832317591146,0.001988662522416664
fine:4_1_1,14,-0.011422259148972021,-0.0037839359730605614
fine:4_1_1,15,-0.01263271036005429,-0.0012104512110822693
fine:4_1_1,16,-0.013125981678101084,-0.0004932713180467937
fine:4_1_1,17,-0.008852685284393827,0.004273296393707257
fine:4_1_1,18,-0.005802966803746004,0.0030497184806478226
fine:4_1_1,19,-0.005596819884003398,0.00020614691974260666
fine:4_1_1,20,-0.003725959913617909,0.0018708599703854889
fine:4_1_1,21,-1.2172368936086125e-05,0.0037137875446818227
fine:4_1_1,22,0.002237599429534942,0.0022497717984710282
fine:4_1_1,23,0.0017169347129039046,-0.0005206647166310376
fine:4_1_1,24,-0.0041707130086033745,-0.005887647721507279
fine:4_1_1,25,0.0003408534999494232,0.004511566508552798
fine:4_1_1,26,-0.00316404676037979,-0.0035049002603292135
fine:4_1_1,27,-0.0015219390526154375,0.0016421077077643526
fine:4_1_1,28,0.0004932818518480957,0.0020152209044635334
fine:4_1_1,29,0.0012500564237685238,0.0007567745719204281
fine:4_1_1,30,0.003061591549299702,0.001811535125531178
fine:4_1_1,31,0.003402470036865819,0.000340878487566117
fine:4_1_1,32,0.0022124362381820873,-0.0011900337986837316
fine:4_1_1,33,-0.0053424505967976385,-0.007554886834979726
fine:4_1_1,34,-0.004578198351719377,0.0007642522450782615
fine:4_1_1,35,-0.004360845992719337,0.00021735235900004028
fine:4_1_1,36,-0.007689149831281695,-0.003328303838562358
fine:4_1_1,37,-0.004013670987929055,0.0036754788433526397
fine:4_1_1,38,-0.005247068233305193,-0.0012333972453761376
fine:4_1_1,39,-0.006616917849302859,-0.0013698496159976663
fine:4_1_1,40,-0.005705307567209292,0.0009116102820935666
fine:4_1_1,41,-0.009947192022499399,-0.004241884455290106
fine:4_1_1,42,-0.007959341403704152,0.001987850618795247
fine:4_1_1,43,-0.006331318561976923,0.0016280228417272285
fine:4_1_1,44,-0.011206407970480732,-0.004875089408503809
fine:4_1_1,45,-0.00886097903358394,0.002345428936896793
fine:4_1_1,46,-0.00711655481205841,0.0017444242215255293
fine:4_1_1,47,-0.011540126938063066,-0.004423572126004656
fine:4_1_1,48,-0.0074001910266705455,0.0041399359113925204
fine:4_1_1,49,-0.005750231230460634,0.0016499597962099117
fine:4_1_1,50,-0.00831433269709413,-0.002564101466633496
fine:4_1_1,51,-0.005794162090319006,0.0025201706067751236
fine:4_1_1,52,-0.00557223497072768,0.0002219271195913258
fine:4_1_1,53,-0.00998984494460751,-0.0044176099738798295
fine:4_1_1,54,-0.007315836105067689,0.0026740088395398208
fine:4_1_1,55,-0.0009012988125341611,0.006414537292533528
fine:4_1_1,56,-0.0015490351247962558,-0.0006477363122620948
fine:4_1_1,57,-0.003906351692093729,-0.0023573165672974737
fine:4_1_1,58,-0.004385641374341532,-0.00047928968224780245
fine:4_1_1,59,-0.004491924094587761,-0.00010628272024622906
fine:4_1_1,60,-0.0016729260301678334,0.0028189980644199274
fine:4_1_1,61,-0.0080143305797722,-0.006341404549604367
fine:4_1_1,62,-0.009983477174867778,-0.0019691465950955767
fine:4_1_1,63,-0.019673866041204746,-0.009690388866336969
fine:4_1_1,64,-0.025406244807151018,-0.0057323787659462715
fine:4_1_1,65,-0.02789560869516737,-0.002489363888016353
fine:4_1_1,66,-0.03152253819865188,-0.003626929503484512
fine:4_1_1,67,-0.03087462675868545,0.0006479114399664324
fine:4_1_1,68,-0.032502941419356696,-0.0016283146606712456
fine:4_1_1,69,-0.03201070451305842,0.0004922369062982726
fine:4_1_1,70,-0.03614862593179864,-0.004137921418740219
fine:4_1_1,71,-0.03243420219937877,0.0037144237324198692
fine:4_1_1,72,-0.035792297878136016,-0.0033580956787572433
fine:4_1_1,73,-0.03918194219990395,-0.003389644321767936
fine:4_1_1,74,-0.04074662502235767,-0.001564682822453721
fine:4_1_1,75,-0.0414791375160776,-0.0007325124937199237
fine:4_1_1,76,-0.04407385548664694,-0.0025947179705693435
fine:4_1_1,77,-0.04548971823451205,-0.001415862747865107
fine:4_1_1,78,-0.03902644202638572,0.006463276208126326
fine:4_1_1,79,-0.041488252547067166,-0.002461810520681444
fine:4_1_1,80,-0.04304087067029082,-0.0015526181232236522
fine:4_1_1,81,-0.043959097397669615,-0.0009182267273787972
fine:4_1_1,82,-0.047626842365957975,-0.0036677449682883598
fine:4_1_1,83,-0.045486148893784356,0.0021406934721736187
fine:4_1_1,84,-0.04321409126026277,0.0022720576335215834
fine:4_1_1,85,-0.04180080737841098,0.0014132838818517943
fine:4_1_1,86,-0.04380098345511643,-0.002000176076705454
fine:4_1_1,87,-0.042908008645298604,0.0008929748098178286
fine:4_1_1,88,-0.04285476681188084,5.32418334177609e-05
fine:4_1_1,89,-0.048131518903025756,-0.005276752091144914
fine:4_1_1,90,-0.04786386748389827,0.0002676514191274834
fine:4_1_1,91,-0.05006327155602218,-0.002199404072123906
fine:4_1_1,92,-0.050612083743460705,-0.0005488121874385257
fine:4_1_1,93,-0.049282445629617234,0.0013296381138434704
fine:4_1_1,94,-0.047163108703782056,0.002119336925835179
fine:4_1_1,95,-0.044962915787268416,0.0022001929165136394
fine:4_1_1,96,-0.04407463454376941,0.0008882812434990034
fine:4_1_1,97,-0.04652278665078551,-0.0024481521070160994
fine:4_1_1,98,-0.048277834381830385,-0.001755047731044873
fine:4_1_1,99,-0.047205534361459564,0.0010723000203708213
fine:4_1_1,100,-0.04555721938244773,0.0016483149790118348
fine:4_1_1,101,-0.04681900331407058,-0.0012617839316228507
fine:4_1_1,102,-0.04622927198618659,0.0005897313278839869
fine:4_1_1,103,-0.04449310606257801,0.0017361659236085833
fine:4_1_1,104,-0.04376445386408761,0.000728652198490401
fine:4_1_1,105,-0.04808885824405196,-0.004324404379964349
fine:4_1_1,106,-0.04867957449692923,-0.0005907162528772728
fine:4_1_1,107,-0.04888714746435589,-0.0002075729674266627
fine:4_1_1,108,-0.04634543165440591,0.002541715809949982
fine:4_1_1,109,-0.04160003189524451,0.004745399759161398
fine:4_1_1,110,-0.042837403871036885,-0.0012373719757923715
fine:4_1_1,111,-0.04273234556461845,0.00010505830641843739
fine:4_1_1,112,-0.04843118223060418,-0.005698836665985731
fine:4_1_1,113,-0.05045866828900484,-0.0020274860584006613
fine:4_1_1,114,-0.05072674063744498,-0.000268072348440139
fine:4_1_1,115,-0.052121669321837434,-0.001394928684392456
fine:4_1_1,116,-0.051547506549743057,0.0005741627720943776
fine:4_1_1,117,-0.05255331150313326,-0.001005804953390206
fine:4_1_1,118,-0.052245388271644544,0.0003079232314887187
fine:4_1_1,119,-0.05264196863356732,-0.000396580361922777
fine:4_1_1,120,-0.053686340314154264,-0.0010443716805869432
fine:4_1_1,121,-0.051464406612972975,0.002221933701181289
fine:4_1_1,122,-0.04818652595556027,0.0032778806574127045
fine:4_1_1,123,-0.04296450669609374,0.005222019259466533
fine:4_1_1,124,-0.03896226918473389,0.004002237511359849
fine:4_1_1,125,-0.03555661492671373,0.003405654258020162
fine:4_1_1,126,-0.0354828034409676,7.38114857461239e-05
fine:4_1_1,127,-0.03303078096896986,0.0024520224719977446
fine:4_1_1,128,-0.033840361567276545,-0.0008095805983066862
fine:4_1_1,129,-0.03305880273340301,0.0007815588338735344
fine:4_1_1,130,-0.036169798079317535,-0.0031109953459145245
fine:4_1_1,131,-0.036981490681167864,-0.0008116926018503293
fine:4_1_1,132,-0.03912027668963575,-0.002138786008467883
fine:4_1_1,133,-0.04112270679682885,-0.002002430107193101
fine:4_1_1,134,-0.040598361787017825,0.0005243450098110225
fine:4_1_1,135,-0.04238088731055321,-0.0017825255235353818
fine:4_1_1,136,-0.04216188997580635,0.0002189973347468538
fine:4_1_1,137,-0.042131474999373385,3.0414976432968643e-05
