date,daily_pnl,nav,gross_exposure,net_exposure,n_open_positions,turnover_dollars,daily_return
2004-05-19,41560.19644123461,23448730.316987306,55773474.96489053,-589612.8501975879,2024,1195824.7107830793,0.0017755327204101732
2004-05-20,36320.01485704524,23485050.33184435,55863304.645734705,-503705.6641561879,2025,1169603.2970947092,0.001548911790363794
2004-05-21,-16316.801637710874,23468733.530206636,55536105.081470765,-363436.4682651772,2015,646878.0448910713,-0.0006947739692764567
2004-05-24,-62965.54653285897,23405767.98367378,54979962.86570377,-408847.9774716741,1999,611676.9337693198,-0.002682954597946728
2004-05-25,-3532.085446205576,23402235.898227572,54380360.39720607,-152533.25626228523,1986,781464.2841482459,-0.00015090662475473782
2004-05-26,-12069.849402194055,23390166.04882538,54177078.77610738,35675.9171512638,1972,978932.6918596254,-0.0005157562488765068
2004-05-27,62624.740834538876,23452790.789659917,54000741.77203321,-77410.13022049677,1966,885679.4923576614,0.0026773961631487786
2004-05-28,39374.82727603581,23492165.616935953,53311819.25924798,127799.73642529524,1935,1050307.1730471733,0.001678897306046668
2004-06-01,105694.08748216611,23597859.704418123,52993459.67736423,151172.49431055415,1915,431856.19058005785,0.004499120651779007
2004-06-02,-50889.29884198387,23546970.40557614,52682358.88175206,410611.211982548,1904,523126.6231564913,-0.0021565217981381296
2004-06-03,-20924.515488954275,23526045.890087184,51528291.85660824,465241.6286653588,1865,1510181.320597811,-0.0008886287759550165
2004-06-04,-25852.315959148258,23500193.574128035,50525725.47086774,965491.7240489088,1818,1393143.034832576,-0.0010988806227756748
2004-06-07,33819.06119953939,23534012.635327578,49031758.17482872,1380709.8499529138,1748,1669462.9461487217,0.0014390971330880613
2004-06-08,62484.72297005039,23596497.358297624,48410123.913752235,1373760.6098039856,1724,908209.7589795596,0.0026550815595402758
2004-06-09,43594.49297162649,23640091.851269253,47898092.901067294,1764746.5596480542,1703,851310.1808989266,0.0018474984786798901
2004-06-10,-13724.628205104682,23626367.223064147,46496948.41500029,1974021.5993928623,1650,1943771.0437362962,-0.0005805657732403767
2004-06-14,34300.579100245435,23660667.802164394,45129622.040213384,2151129.13110818,1603,1446207.4790964941,0.001451792346085399
2004-06-15,55398.01934856431,23716065.82151296,43506796.10386109,2319105.650619166,1536,1755291.7456828863,0.0023413548515100607
2004-06-16,-32969.01015890675,23683096.81135405,42479514.28580103,2619330.084913982,1501,1083800.4504487966,-0.0013901551128688888
2004-06-17,-33530.53639246373,23649566.274961587,42031778.53425072,2684263.802225949,1480,1009767.2950199506,-0.0014158003347090335
2004-06-18,36472.97934427937,23686039.254305866,40969319.6658248,2666452.6509865853,1446,1284106.2771671473,0.0015422261414956041
2004-06-21,-37818.879825707874,23648220.374480158,39740645.53150009,3365833.1335624442,1408,1228674.1343247087,-0.001596673864281993
2004-06-22,54647.57614969562,23702867.950629853,38658806.948624544,3938413.031025077,1378,1385738.5519515048,0.0023108536407529102
2004-06-23,41044.968013661826,23743912.918643516,38224746.32519346,4098900.6565800626,1360,1109672.8812757912,0.0017316456430147796
2004-06-24,40219.59883721299,23784132.51748073,37743437.38380587,4210008.0883459095,1343,1109773.5272130074,0.0016938909342796389
2004-06-25,49954.67550000446,23834087.192980733,37374081.09475204,4245484.218058671,1329,706094.7422428097,0.0021003362415377706
2004-06-28,30644.798816478404,23864731.99179721,36860206.40684462,4277039.555534575,1308,513874.68790741975,0.0012857550854937325
2004-06-29,10580.683332487893,23875312.675129697,36309334.454501666,4391900.017612708,1288,631911.3340891554,0.00044336066024645637
2004-06-30,-79193.13478598568,23796119.540343713,35711559.62028374,4825598.675928399,1262,1308957.2456795962,-0.0033169464988191412
2004-07-01,-28336.23374417858,23767783.306599535,35401524.33525258,4760518.542109983,1245,671201.7414808614,-0.001190792208626158
2004-07-02,-45422.460327173445,23722360.846272364,34671355.968343206,4374020.931527541,1212,730168.3669093752,-0.001911093674207239
2004-07-06,1548.1505481654647,23723908.996820528,34134257.22271659,4227684.577674548,1190,610355.6034214352,6.526123425051396e-05
2004-07-07,22110.01674128279,23746019.01356181,33008171.475426473,4238300.327128999,1162,1252097.6783954543,0.0009319719083497756
2004-07-08,14818.682377171637,23760837.695938982,32598812.77371683,4075772.4053444574,1142,1132843.1221580496,0.0006240491245588381
2004-07-09,-97.16243858159123,23760740.533500403,31690839.321752645,3862647.603679395,1101,1084670.758829784,-4.089184052442306e-06
2004-07-12,17353.077090043833,23778093.610590443,31194082.441736974,3893825.1487330757,1075,671716.0218144836,0.0007303256001459065
2004-07-13,72293.9472567735,23850387.557847217,31095351.494817156,3932295.8412970155,1062,813073.660603874,0.003040359266841096
2004-07-14,-9923.868475934445,23840463.689371284,31091859.12741524,4174497.665348971,1055,1032756.8870056114,-0.00041608835294030654
2004-07-15,36013.1053885706,23876476.794759855,31451637.072628994,4258274.414156019,1076,1924898.4377345748,0.0015105874557559962
2004-07-16,-110758.71236509558,23765718.082394756,31195893.720922936,4123605.803871037,1065,1653300.719519321,-0.004638821435723984
2004-07-19,-7746.5189514448475,23757971.563443314,30659908.287776154,4020598.1143754637,1048,1097702.2309633463,-0.0003259534984209286
2004-07-20,48939.13029068153,23806910.693733998,31584046.706399556,4413826.290793762,1074,1901948.8809978326,0.0020599035637363337
2004-07-21,-130921.72673107222,23675988.96700292,33519051.929910753,5292168.934072041,1145,3011868.4042432155,-0.005499316077391577
2004-07-22,-57650.42527971241,23618338.54172321,38275254.63042711,6768436.074036246,1280,5790471.811305249,-0.002434974326101329
2004-07-23,-83557.31369885612,23534781.228024356,39831956.131781414,6958401.030770144,1327,3080785.9601010103,-0.003537815056348917
2004-07-26,-53263.24211643593,23481517.98590792,40259740.275690906,6588846.117616496,1332,1899141.7755222525,-0.002263171329292513
2004-07-27,173991.86999948975,23655509.855907407,42264824.167422384,7283592.21858404,1387,3678145.4114215923,0.007409736887704856
2004-07-28,21839.48633719362,23677349.342244603,45103290.30980921,7927757.934494355,1483,4284007.334214414,0.0009232304215900121
2004-07-29,85261.05824483372,23762610.400489435,49243287.52382067,8455741.110735547,1607,5716520.353367149,0.0036009545246144157
2004-07-30,58795.40332971149,23821405.803819146,50267307.86254742,8237124.169732238,1643,2012880.1931480826,0.0024742821743397522
2004-08-02,45486.39988143603,23866892.20370058,50685674.60832828,8546383.769649496,1641,1739281.8268176725,0.0019094758829951643
2004-08-03,-92290.8290452066,23774601.374655373,51895087.397685,8641912.058509042,1676,2334206.2044665753,-0.003866897636169679
2004-08-04,-837.9264760818953,23773763.448179293,53305877.671194516,8666395.111485222,1723,2528304.276280427,-3.524460674967329e-05
2004-08-05,-139794.24734840426,23633969.20083089,55692269.59139081,8920799.224776939,1775,4013799.79615503,-0.005880190052917675
2004-08-06,-227893.3395609633,23406075.86126993,55987824.61924296,8704295.530567992,1785,2068434.376130056,-0.009642618115663417
2004-08-09,56543.757395182634,23462619.618665107,55768723.251751155,8082071.266838484,1765,1940602.481022176,0.0024157726280269443
2004-08-10,162070.02582746942,23624689.644492578,56281519.62277362,7465791.862701751,1778,1739017.9183086108,0.006907584424142493
2004-08-11,67126.40663726744,23691816.051129848,56131762.40706592,7031314.2005812125,1763,1307602.0991204672,0.0028413667077704283
2004-08-12,-126185.5455481884,23565630.50558166,56021595.01925264,6892000.375132612,1763,1591949.22863534,-0.005326123808992334
2004-08-13,-88748.98348845223,23476881.522093207,55504150.94996806,6985287.594278282,1749,1107422.5298799884,-0.0037660347541913198
2004-08-16,113314.15077776984,23590195.67287098,55154857.98134278,6330190.085644424,1727,1319171.9082521098,0.0048266270233180844
2004-08-17,59723.62269661282,23649919.295567587,55395240.81532842,6105920.773456225,1726,895729.5498461265,0.002531713747728308
2004-08-18,40561.42304255896,23690480.718610145,55573862.10195148,6156379.2580049075,1719,1050281.7922941516,0.0017150765943696078
2004-08-19,-30722.41926899272,23659758.299341157,55000095.39794519,6165361.094514594,1702,1575519.4050272703,-0.001296825490115697
2004-08-20,-65506.6441170647,23594251.655224092,54856821.2927396,5974210.752286953,1695,911291.6191261503,-0.0027686945609621426
2004-08-23,-30397.142130561482,23563854.51309353,54630594.28757788,5928654.969673857,1683,391887.36231673625,-0.0012883283002464215
2004-08-24,-7162.163051828612,23556692.350041702,54100548.451366805,5826151.716059358,1670,635140.5806028149,-0.0003039470069656474
2004-08-25,-33627.343136912496,23523065.00690479,53831724.47520841,5703425.106359077,1663,766100.7538312215,-0.0014275069961956924
2004-08-26,-25092.986992609447,23497972.01991218,53469083.042310596,5514883.527257598,1643,939154.3453333623,-0.0010667396865690396
2004-08-27,-64369.07350615504,23433602.946406025,53094434.2229778,5825558.254941362,1625,1129264.7755415163,-0.002739345908302545
2004-08-30,-59625.30650265434,23373977.63990337,52421294.52847939,5644512.782000861,1599,716725.8029942253,-0.0025444361517527455
2004-08-31,31014.353448043486,23404991.993351415,51999073.71226993,5629538.029383209,1585,470845.05316183635,0.0013268752937924315
2004-09-01,49899.66245184199,23454891.655803256,51471932.25142377,5327097.7463505315,1564,804732.9934596404,0.0021320093792818124
2004-09-02,47910.01605568802,23502801.671858944,50590286.521763876,5220378.8982124785,1535,1122355.511006242,0.0020426449526503897
2004-09-03,-12588.011211987076,23490213.660646956,48748104.73615877,4911265.14519748,1480,2135931.371454512,-0.0005355961977528759
2004-09-07,98698.17224713697,23588911.832894094,47928550.19060585,4873622.899306856,1449,908524.214181482,0.004201671967440912
2004-09-08,-17428.103327850975,23571483.729566243,47598481.69663404,5048515.603856008,1437,862841.3818737672,-0.0007388260828356112
2004-09-09,66192.792290488,23637676.521856733,46605841.61315784,5283314.126175397,1409,1499162.377288589,0.002808172495627121
2004-09-10,7821.521525575032,23645498.043382306,45165453.01830206,5580879.739046719,1365,1579549.5867521006,0.0003308921466262035
2004-09-13,-3679.343442321139,23641818.699939985,43772205.825655326,5655643.057627228,1318,1449680.9147559823,-0.0001556043960491061
2004-09-14,35351.17404913266,23677169.87398912,42578772.51251589,5505386.550429893,1293,1307813.810910661,0.0014952814966483537
2004-09-15,39949.8739794981,23717119.747968614,42196372.1468254,5599872.707538991,1277,684570.6103047538,0.0016872740362175404
2004-09-16,45953.42521998626,23763073.173188604,41001121.228298604,5444386.155378386,1246,1221245.173258057,0.0019375634861364755
2004-09-17,28693.244624619892,23791766.417813223,39611806.17020285,5681648.558377776,1212,1639804.3586605918,0.0012074719635586718
2004-09-20,2903.2876798777397,23794669.7054931,38335306.18020184,5957069.196276437,1173,1359596.6322925666,0.00012202909312792348
2004-09-21,46984.736911018714,23841654.44240412,37940681.603228964,6044568.782982134,1162,729515.7140295842,0.0019745908429304464
2004-09-22,-40171.48925917464,23801482.953144945,36827354.55937442,6557146.35946507,1140,1336884.1095719372,-0.001684928760133694
2004-09-23,-1960.0923004592282,23799522.860844485,36413067.287440725,6503440.171946719,1114,1029611.568615376,-8.235168809936488e-05
2004-09-24,27998.08381360847,23827520.944658093,35475587.898161456,6614859.281642104,1092,1154157.334972133,0.0011764136607827031
2004-09-27,-74390.87283184727,23753130.071826246,34818648.23588769,6399906.667340276,1067,676071.9945338225,-0.0031220567596867543
2004-09-28,32957.447505261334,23786087.519331507,34103260.23478951,6166551.962206314,1047,822508.9599557259,0.0013874991382442185
2004-09-29,77313.27339178717,23863400.792723294,33604275.52116207,6693657.014961977,1033,841372.6582691636,0.0032503568873591617
2004-09-30,-13164.079020102452,23850236.713703193,32921180.410579763,6303111.374744734,1016,1193260.3817923563,-0.0005516430426008569
2004-10-01,89138.72614210719,23939375.4398453,32259296.339573264,5975150.457170563,992,860374.4288493368,0.003737435699784633
2004-10-04,77124.8458731087,24016500.285718407,31679485.05559327,5704125.463958291,969,669754.282694278,0.003221673266577278
2004-10-05,43595.111574270486,24060095.397292677,31248610.919586543,5693099.30280494,950,504515.95393421815,0.0018152150003384962
2004-10-06,23485.457770237408,24083580.855062917,30964571.115880538,5771614.693822607,933,892577.64998073,0.0009761165690507704
2004-10-07,-45934.294079248684,24037646.560983665,30110396.665037062,5485449.3345876895,909,1114022.6349021513,-0.0019072867259934544
2004-10-08,-37009.39044496338,24000637.1705387,29758914.289637156,5388264.976664935,894,657772.9923379164,-0.001539642841118872
2004-10-11,1574.6218975780146,24002211.79243628,29081656.51957082,5182944.645689579,872,677257.770066336,6.560750393373396e-05
2004-10-12,-25843.450255672597,23976368.34218061,28516348.49511403,5108536.03792627,861,923010.4539503938,-0.0010767111997492496
2004-10-13,-22621.141597702277,23953747.200582907,28319872.57544388,5155176.355049278,854,1068375.9769366384,-0.0009434765630417298
2004-10-14,-12074.412649232367,23941672.78793367,28718132.198924143,5201593.073813125,881,1327937.8392191099,-0.0005040719745486331
2004-10-15,57950.07543536539,23999622.863369036,28451588.844546102,5698699.854208002,883,998422.2034064889,0.002420468943363584
2004-10-18,18622.735740247026,24018245.599109285,28268288.960411254,5784797.301319476,879,815737.8130570783,0.000775959515958572
2004-10-19,-34962.84849867738,23983282.750610605,28907267.699360605,6554646.548772367,906,2140908.4692557557,-0.0014556786986963067
2004-10-20,-26778.04544711671,23956504.705163486,30368472.985343292,6630926.90561213,965,3099001.787877646,-0.0011165296146307085
2004-10-21,94409.06771592038,24050913.772879407,33267755.53968584,6601206.567497626,1086,4945923.078470052,0.0039408531786179965
2004-10-22,-61629.19965351097,23989284.573225897,34832858.873693,7161571.266217326,1150,2681234.9459851296,-0.0025624473246835676
2004-10-25,75244.49567355432,24064529.068899453,34896971.33788017,7457108.061291806,1153,1375184.9273649473,0.003136587731237938
2004-10-26,100784.77350377098,24165313.842403222,36218277.29824539,7879433.244707915,1206,2805870.3219907866,0.004188104957932526
2004-10-27,56690.174682509685,24222004.01708573,38792964.07437414,8137577.356821238,1292,4498627.518211559,0.0023459316544457245
2004-10-28,-33922.02656554567,24188081.990520187,44143446.84839229,9383748.77130964,1447,6737651.795004056,-0.001400463254056781
2004-10-29,-4406.298300952006,24183675.692219235,46334904.255702585,9640461.838912735,1521,2808906.382951644,-0.000182168156312627
2004-11-01,40862.799392739085,24224538.491611972,47112722.24633805,9697644.32677819,1530,1544826.7917841023,0.0016896852204267895
2004-11-02,29795.07996976919,24254333.571581744,48083405.99725262,9654651.48025679,1558,2016350.897829192,0.0012299544934607567
2004-11-03,168905.12475879444,24423238.69634054,49442618.178700425,10247976.81514429,1594,2594652.4863081155,0.0069639153044673725
2004-11-04,104119.28663632029,24527357.982976858,52308598.970211945,9730087.963129062,1675,4500683.0247156955,0.0042631236557467605
2004-11-05,84860.66536760378,24612218.64834446,53062341.09531416,9747992.789616013,1703,1583209.746311075,0.0034598371918614554
2004-11-08,39885.68030735912,24652104.32865182,52911564.4461236,9334920.505351454,1704,1523651.8899783958,0.0016205641952576027
2004-11-09,62832.7428622939,24714937.071514115,54062703.66058447,8632810.686140187,1727,1793322.9033896362,0.0025487780687861294
2004-11-10,98357.23205405191,24813294.303568162,55013822.32697119,7826664.3820553655,1742,1867578.3544470996,0.003979667509144162
2004-11-11,89028.99508872879,24902323.298656892,54559459.93054166,7174123.673129512,1732,1246870.4429715704,0.00358795547256003
2004-11-12,20502.920023919527,24922826.218680814,54321046.68365324,7123277.0633703,1722,777633.9465192058,0.000823333621446787
2004-11-15,3652.799237667665,24926479.017918482,54043995.52780542,6783893.34964125,1714,1014688.3885539495,0.0001465644066855697
2004-11-16,-59097.601604037656,24867381.416314445,54457482.36367151,6933361.929973684,1717,1529957.4356500106,-0.0023708764307046526
2004-11-17,31615.63003386959,24898997.04634831,54400409.808040105,6823277.218374127,1717,900759.4851576687,0.0012713694901998762
2004-11-18,-3820.007576889256,24895177.038771424,54606247.40600764,6773411.703956429,1720,878265.2664234509,-0.00015342013856123603
2004-11-19,-133292.05703007343,24761884.98174135,54522275.74344605,6734032.248350772,1712,870258.7257598615,-0.005354131718866148
2004-11-22,114561.32949630376,24876446.311237656,54167706.23605632,6496536.525520597,1703,628553.5037365553,0.0046265189253879265
2004-11-23,41620.69991892727,24918067.01115658,54191519.85472593,6622080.150588997,1710,1269065.7658689297,0.001673096687452664
2004-11-24,44620.34670108327,24962687.357857667,54007026.500864625,6443199.250878965,1704,480476.38958150486,0.001790682506837616
2004-11-26,83930.9340066142,25046618.29186428,53674791.820663445,6239117.100811072,1695,332234.6802011821,0.0033622555457833454
2004-11-29,-48103.28651872916,24998515.005345553,52973487.224449776,6053859.816952346,1673,763214.525604466,-0.0019205501500516562
2004-11-30,5805.970236168816,25004320.97558172,52683470.18509297,5929365.676878508,1663,441949.8970457166,0.0002322526052017807
2004-12-01,124053.33010247437,25128374.305684194,52307231.37080608,5757632.410533472,1650,739857.7014865226,0.0049612757020524294
2004-12-02,-54942.14894535007,25073432.156738844,51649119.14638738,5751500.773295509,1623,1212359.284959029,-0.0021864585538636278
2004-12-03,85095.73580663903,25158527.892545484,50680692.543807365,5687508.089138928,1593,1087752.0280996773,0.0033938606918546468
2004-12-06,26517.237746137223,25185045.13029162,49012106.579987414,5982875.728668169,1534,2003901.73300642,0.00105400593625319
2004-12-07,-124263.76490596765,25060781.36538565,48452265.56896134,5941830.555447476,1512,782738.3461989869,-0.004934029868245385
2004-12-08,30435.45570311623,25091216.82108877,48140555.943345286,5787107.3214754695,1505,905495.8946689949,0.0012144655531433225
2004-12-09,74501.05825406016,25165717.87934283,47365144.66962626,5794944.83717171,1477,971423.4251865338,0.002969208659161009
2004-12-10,-59614.78189550196,25106103.09744733,45799406.96368296,5676363.289421861,1427,2239640.7657237765,-0.0023688885880914184
2004-12-13,67039.56089669077,25173142.65834402,43783687.18049205,5486945.825274696,1374,2162318.136367547,0.002670249565871782
2004-12-14,50097.20935225845,25223239.867696278,42772385.38564553,5837247.74806137,1345,1287569.395186928,0.001990105487907888
2004-12-15,11499.690194396755,25234739.557890676,42315951.218602225,5937563.856201432,1331,698009.0054153699,0.0004559164585801669
2004-12-16,-26381.65695276187,25208357.900937915,41252770.42753971,5338380.649524958,1304,1589530.648872291,-0.0010454499398434174
2004-12-17,-50555.962446153906,25157801.93849176,40429003.6135088,4925699.875174731,1282,1425629.7526335148,-0.0020055238284391445
2004-12-20,10397.974730234599,25168199.913221993,39535494.659232244,5200904.426363802,1255,1151163.7545680632,0.0004133101435353075
2004-12-21,74905.97750092698,25243105.890722923,38825788.08084805,5164921.690019741,1238,994268.6357142648,0.0029762151349401406
2004-12-22,37542.264056599626,25280648.15477952,38242801.1524521,4584718.090329659,1227,967456.3592533316,0.001487228402840636
2004-12-23,-34418.58939015294,25246229.565389365,37497217.12641235,4779773.631205418,1199,1214919.8763377783,-0.0013614599269539615
2004-12-27,-6247.620830213395,25239981.944559153,36028724.814132474,4234079.981345885,1168,1468492.3122798693,-0.00024746748079866924
2004-12-28,78151.80741475183,25318133.751973905,35723249.09246477,4089504.4094009087,1153,305475.7216677062,0.0030963495768901793
2004-12-29,-25049.145639307542,25293084.606334597,35246550.327840336,4137088.6048709475,1140,476698.7646244298,-0.000989375673764061
2004-12-30,-39463.71155807311,25253620.894776523,34306681.473854706,4223927.194223872,1111,939868.853985632,-0.0015602569703258005
2004-12-31,-24091.670452826824,25229529.224323697,33729423.5887273,4336202.138348904,1090,577257.8851274065,-0.0009539887588083998
2005-01-03,-132140.29170572857,25097388.932617966,32874066.30217813,3969571.031170181,1070,913655.4193862833,-0.005237525065601911
2005-01-04,-137355.74257379046,24960033.190044176,32494812.346161738,3696461.248318025,1054,540016.0348884688,-0.005472909669709707
2005-01-05,12903.748040651892,24972936.938084826,32283780.228908934,3856165.6796493223,1042,662792.5132236669,0.0005169763975232599
2005-01-06,21791.571537840555,24994728.50962267,32037075.848050445,3807160.1134487516,1028,978426.3492229478,0.0008726074787227661
2005-01-07,596.5830987467616,24995325.092721418,31266748.910526987,3532267.1963877836,1004,1095667.4767261515,2.3868356822405925e-05
2005-01-10,44409.17913242211,25039734.271853838,30767654.157358464,3328587.852266563,984,642365.1245777077,0.001776699401495379
2005-01-11,-53682.62050667604,24986051.65134716,30016218.985461514,3314846.0019827476,967,943179.708183368,-0.00214389737222652
2005-01-12,30740.64147809185,25016792.29282525,29460133.696634013,3378564.9074227843,954,621691.3677210299,0.0012303120920041022
2005-01-13,24986.953255733762,25041779.246080987,29010557.86474358,3507740.4443289796,939,698876.226980857,0.0009988072396836236
2005-01-14,39283.17649073168,25081062.42257172,28524389.670448765,3104808.7939238315,925,686749.5466319724,0.0015687054863275866
2005-01-18,78893.45392867949,25159955.876500398,28110242.16111145,3641385.0067572705,919,1161204.6408723977,0.0031455387574682247
2005-01-19,-9336.533768109219,25150619.342732288,28297745.751253635,3846902.4935756684,935,1002592.0496476176,-0.0003710870485599848
2005-01-20,-54521.591944759966,25096097.750787526,29239832.876210827,3908883.753310857,969,1657535.245625167,-0.0021678031543392803
2005-01-21,-44411.58267960057,25051686.168107927,29036401.38880095,4527695.303886872,975,2360581.5525690666,-0.0017696608899367978
2005-01-24,-70950.09656648984,24980736.071541436,28670423.013646286,4835297.890023778,964,1250125.4737324226,-0.0028321485464245484
2005-01-25,57648.194798795696,25038384.266340233,30098919.187177565,5008047.62710502,1005,2486826.060753404,0.002307706011292092
2005-01-26,102467.92508873838,25140852.191428974,31114905.154313453,5198279.99772603,1049,2278854.1377691673,0.004092433601096667
2005-01-27,6401.943113246602,25147254.13454222,34246826.770170026,5502327.896415577,1141,4427045.147716337,0.0002546430433025505
2005-01-28,14294.103069595316,25161548.237611815,35934751.2618416,5576549.278418131,1200,3339048.123476458,0.0005684160581954608
2005-01-31,156335.20051877046,25317883.438130587,35722450.24247683,5177577.515487781,1195,1823083.9356835824,0.006213258383086303
2005-02-01,74515.858897799,25392399.297028385,36434321.32118803,5211911.240112495,1212,1715099.358276371,0.0029432104417374564
2005-02-02,45743.83566104169,25438143.132689428,37857348.156971574,5552179.7659576805,1252,2152682.798095943,0.0018014774864695744
2005-02-03,43995.575213829434,25482138.70790326,38674578.8747604,5930130.482124123,1288,2558221.2190001793,0.001729512055354943
2005-02-04,99175.90997258847,25581314.617875844,38669719.949707605,6451789.2676595235,1304,2620133.9255751185,0.003891977479183348
2005-02-07,18717.25624675101,25600031.874122597,38480539.65257889,6416901.328382782,1287,1599358.9236993496,0.0007316768714330926
2005-02-08,112729.08758377514,25712760.96170637,39427118.117661536,6603273.785364572,1323,2071224.3447389822,0.004403474501050263
2005-02-09,-184583.47274316286,25528177.48896321,40879533.69599639,7002555.537220574,1356,2617187.0009585745,-0.007178671828282401
2005-02-10,-64473.49146392203,25463703.997499287,42694273.72543994,6189883.021047786,1408,2925484.457335572,-0.0025255814478646697
2005-02-11,126077.42826050286,25589781.42575979,42896767.775410354,5725977.173367985,1407,1559868.997976766,0.004951260361528046
2005-02-14,78978.04672812918,25668759.47248792,42488799.28055584,5333033.842270619,1388,1353551.524983228,0.003086311892004974
2005-02-15,-11193.148006025694,25657566.32448189,43335169.61824924,5240702.696236314,1407,2008946.9359724969,-0.0004360611200563228
2005-02-16,-17805.48871564234,25639760.83576625,44071963.159082666,4466644.46061258,1427,2081798.1583129875,-0.0006939663914520058
2005-02-17,-49867.01953163557,25589893.81623461,45108504.102016315,3941555.0266924473,1463,2264146.8861608217,-0.001944909699082501
2005-02-18,25474.671587351477,25615368.487821966,45574688.07403152,4076471.0956856525,1474,1419971.6079071972,0.0009954973541622873
2005-02-22,-41579.41264793094,25573789.075174034,46181488.709586106,3920811.8533351067,1488,1320767.4232804023,-0.0016232213355704959
2005-02-23,40746.36090691888,25614535.436080955,47488824.49277334,4447310.0018029995,1526,1653947.1057878844,0.0015932860315359444
2005-02-24,124870.12158418208,25739405.557665136,48267321.08048189,4469993.510014279,1546,1699978.2872258783,0.004874971162205313
2005-02-25,47386.63962984381,25786792.19729498,48498742.1168314,4661794.947418638,1553,1877604.639600808,0.0018410153071982249
2005-02-28,-42307.81650229203,25744484.38079269,48692927.8398933,4429383.579762352,1553,637910.7714979554,-0.0016406777616461258
2005-03-01,14493.310202350744,25758977.690995038,49223126.71410101,4089642.7768412083,1574,1123298.001811486,0.0005629675851329954
2005-03-02,-23839.643865642014,25735138.0471294,49669571.972012654,4107326.6944935974,1594,1413017.5221006526,-0.0009254887422792199
2005-03-03,-22233.11281817083,25712904.934311226,50292619.23240968,3716864.971688217,1603,1596935.0346881934,-0.0008639204801411211
2005-03-04,-37845.02212185111,25675059.91218938,50436291.419055805,3476232.8212944153,1602,946581.398725995,-0.0014718298931423492
2005-03-07,135479.5309417046,25810539.44313108,50030307.44207455,3444565.7925837575,1585,790709.665691382,0.005276697752801845
2005-03-08,-69568.96643971775,25740970.476691365,50132478.72816486,3265023.6140359966,1588,858815.5362959947,-0.0026953704936310734
2005-03-09,-137328.95680819306,25603641.51988317,50137621.86115042,3237536.1428526635,1587,795692.1611529893,-0.00533503416013576
2005-03-10,-40491.440136331985,25563150.07974684,50041414.65070691,2914766.958602623,1585,1899322.7296769456,-0.0015814719208940412
2005-03-11,17426.7708207195,25580576.850567557,49627249.867452405,2580939.9293368603,1562,1528402.7607590964,0.0006817145291700624
2005-03-14,81264.52619387234,25661841.37676143,48700255.504258096,2384543.9105757587,1520,2171699.2071041185,0.0031768058503367593
2005-03-15,-1295.634667627311,25660545.7420938,48273079.42929267,2093297.351254016,1497,1701233.571555343,-5.048876456701974e-05
2005-03-16,-25522.66742546473,25635023.07466834,48674250.50909129,2097261.385969452,1512,1143338.8416819824,-0.0009946268361546765
2005-03-17,33332.50724835739,25668355.581916697,48924067.92113399,2436064.88473181,1521,1670576.3693661222,0.0013002721765167822
2005-03-18,-24608.343818360154,25643747.238098335,48119737.94988703,2205345.1281043165,1497,1170364.8426552895,-0.0009587035577650844
2005-03-21,-3541.277970592587,25640205.96012774,47117849.953002684,2392772.3261549505,1466,1040381.4388602496,-0.00013809518311474488
2005-03-22,24453.9026932064,25664659.862820946,46723974.61089839,2102851.8291892754,1450,1050038.2892358578,0.0009537326935373319
2005-03-23,50665.70654780279,25715325.56936875,46661882.801927514,1855976.833064922,1444,996891.1514284634,0.0019741429194314376
2005-03-24,-9333.523912605808,25705992.045456145,46023111.58663523,1496925.905761708,1425,983811.8736973782,-0.0003629556968830558
2005-03-28,32772.58216764785,25738764.627623793,45515754.40672896,1383702.6657354697,1406,746676.9136953185,0.0012749005021745793
2005-03-29,12112.745585538038,25750877.37320933,44699849.003865674,1236959.26269948,1376,972555.82739301,0.00047060322283450236
2005-03-30,-11282.56248231959,25739594.81072701,44353528.603576824,1654834.4079998431,1364,988738.3005287097,-0.00043814283757406694
2005-03-31,-3406.5034324339026,25736188.307294577,44272498.50415774,1840352.180295711,1358,644485.9938613771,-0.0001323448740154366
2005-04-01,30458.25579565298,25766646.56309023,43576867.023638465,1907246.2752662804,1338,916204.450181192,0.0011834796758547544
2005-04-04,63046.766451745454,25829693.329541977,42989698.97842233,2122994.8991730483,1315,781424.6020848751,0.00244683631210506
2005-04-05,-4529.911630781859,25825163.417911194,41965379.77267375,2621758.13726952,1283,1269010.949154498,-0.00017537612905385417
2005-04-06,40609.45324116314,25865772.87115236,41603802.93789966,2654856.4058695384,1265,767939.0683760486,0.001572476138253623
2005-04-07,8054.614335612122,25873827.48548797,40762493.87096578,2402895.2134279096,1239,1429802.3168206352,0.00031140048958655444
2005-04-08,-49750.691414792695,25824076.79407318,39660899.309505075,2358481.461641125,1210,1224998.7875329384,-0.0019228191670790143
2005-04-11,39061.34129091559,25863138.135364093,38725128.765980154,2570849.4525902416,1180,1035796.2270198873,0.0015125939100319899
2005-04-12,36319.778784981194,25899457.914149076,38294916.76947576,2573430.7967017954,1158,682841.7857391601,0.001404306723913013
2005-04-13,-810.3082086144561,25898647.60594046,37746357.82671405,2542422.303575539,1143,877168.5391954868,-3.128668604959141e-05
2005-04-14,-82613.96678032921,25816033.639160134,37812497.4424867,2518963.0728175393,1144,1442111.880704477,-0.003189895010632826
