trim,tilt_power,ml_blend_weight,base_unit_fraction,max_gross_leverage,search_ann_ret,search_sharpe,holdout_ann_ret,holdout_sharpe,final_nav,n_positions
0.15,1.0,0.0,0.003,1.5,0.03722435985434691,0.9122645024743175,0.02216078391907783,0.432326775537048,18749306.943093684,102818
0.15,1.0,0.0,0.003,2.0,0.05096692547983772,1.0512076669006678,0.02171720491416851,0.4029074991204478,22413051.2091242,102818
0.15,1.0,0.0,0.003,2.5,0.054574770838554,1.0114865199041807,0.027672951610392182,0.5132248324982471,24292922.34965844,102818
0.15,1.0,0.0,0.003,3.0,0.054574770838554,1.0114865199041807,0.027672951610392182,0.5132248324982471,24292922.34965844,102818
0.15,1.0,0.0,0.0035,1.5,0.03830337010709228,0.878042065206897,0.016476963584291182,0.334190600153665,18419145.727535196,102818
0.15,1.0,0.0,0.0035,2.0,0.049293479846098665,0.9899774209981319,0.016466668760052094,0.2977669568093179,21287220.705708385,102818
0.15,1.0,0.0,0.0035,2.5,0.05929717794537681,0.9828038823107912,0.02508898459779907,0.4146352766171601,25460912.755637337,102818
0.15,1.0,0.0,0.0035,3.0,0.06106236147673716,0.9958632036254954,0.02803590896940844,0.47556356299789987,26484095.172378615,102818
0.15,1.0,0.0,0.004,1.5,0.03320879356140649,0.7190875011112867,0.014812016031273467,0.2904534114935212,17053106.113585703,102818
0.15,1.0,0.0,0.004,2.0,0.049750027198151914,0.9562192158034852,0.0192046419383749,0.3236904661037,21748737.917634167,102818
0.15,1.0,0.0,0.004,2.5,0.06072504218553876,1.0139675358319764,0.017494875633887297,0.28145658968305337,24851300.99267655,102818
0.15,1.0,0.0,0.004,3.0,0.06694830592277157,0.9797474419165634,0.027632254507931275,0.43217823851397114,28512702.385054365,102818
0.15,1.0,0.25,0.002,1.5,0.03727815042706695,0.9506035277259076,0.023310195753269758,0.5590506435259481,18884321.816271216,97406
0.15,1.0,0.25,0.002,2.0,0.03721575343800665,0.9474124097712204,0.023579800174569288,0.5677277766636318,18897310.44569598,97406
0.15,1.0,0.25,0.002,2.5,0.03721575343800665,0.9474124097712204,0.023579800174569288,0.5677277766636318,18897310.44569598,97406
0.15,1.0,0.25,0.002,3.0,0.03721575343800665,0.9474124097712204,0.023579800174569288,0.5677277766636318,18897310.44569598,97406
0.15,1.0,0.25,0.0025,1.5,0.0407675133142027,0.9617597904259805,0.01716971148877655,0.36759157048857016,19104070.73981854,97406
0.15,1.0,0.25,0.0025,2.0,0.04402773133936666,0.9182731460458745,0.026195817400531674,0.5449220384812803,20982844.18089201,97406
0.15,1.0,0.25,0.0025,2.5,0.04402773133936666,0.9182731460458745,0.026195817400531674,0.5449220384812803,20982844.18089201,97406
0.15,1.0,0.25,0.0025,3.0,0.04402773133936666,0.9182731460458745,0.026195817400531674,0.5449220384812803,20982844.18089201,97406
0.15,1.0,0.25,0.003,1.5,0.040456433459369556,0.9042518775773745,0.017156333420085712,0.3427620486571016,19024267.446523055,97406
0.15,1.0,0.25,0.003,2.0,0.04870183227877245,0.9222687904612271,0.021774868787689083,0.4007551722355412,21764959.5645215,97406
0.15,1.0,0.25,0.003,2.5,0.05035134716295908,0.9023767973122694,0.027351377449358782,0.5017405278417846,22947479.966333885,97406
0.15,1.0,0.25,0.003,3.0,0.05035134716295908,0.9023767973122694,0.027351377449358782,0.5017405278417846,22947479.966333885,97406
0.15,1.0,0.25,0.0035,1.5,0.03949391087986931,0.8234151339482675,0.014408704327679933,0.2858597753139326,18493809.036464997,97406
0.15,1.0,0.25,0.0035,2.0,0.049885083566235666,0.9046568007910625,0.015414490888212784,0.2730677729057171,21325468.305309962,97406
0.15,1.0,0.25,0.0035,2.5,0.05643018938227451,0.8944088759952598,0.026128407003415344,0.4296625267469892,24672938.92444536,97406
0.15,1.0,0.25,0.0035,3.0,0.05656027312290757,0.8939818085666705,0.027021506163017683,0.4460710660175776,24838688.060512215,97406
0.15,1.0,0.25,0.004,1.5,0.0365330130199526,0.7112529040745041,0.011720930038011224,0.2327835109650758,17513275.553602457,97406
0.15,1.0,0.25,0.004,2.0,0.04922059660138989,0.8582286746997876,0.011351029693198678,0.19451945190699776,20658778.864557505,97406
0.15,1.0,0.25,0.004,2.5,0.05897477144215135,0.8949173679147865,0.01521052072056972,0.24229584842968624,23981415.880740047,97406
0.15,1.0,0.25,0.004,3.0,0.06184059824030208,0.8753513698086786,0.026857098895704423,0.40372722850029075,26576530.848843835,97406
0.15,1.0,0.5,0.002,1.5,0.03339367364710211,0.7918549899094742,0.016940279628808064,0.3979616702938804,17302289.088451397,91234
0.15,1.0,0.5,0.002,2.0,0.03339367364710211,0.7918549899094742,0.016940279628808064,0.3979616702938804,17302289.088451397,91234
0.15,1.0,0.5,0.002,2.5,0.03339367364710211,0.7918549899094742,0.016940279628808064,0.3979616702938804,17302289.088451397,91234
0.15,1.0,0.5,0.002,3.0,0.03339367364710211,0.7918549899094742,0.016940279628808064,0.3979616702938804,17302289.088451397,91234
0.15,1.0,0.5,0.0025,1.5,0.03794879480880842,0.7526211612516378,0.009245941220327403,0.19361551585903802,17595509.20271316,91234
0.15,1.0,0.5,0.0025,2.0,0.03927210660281899,0.7674755390786141,0.01903173842238237,0.3852997599674678,18928091.023934502,91234
0.15,1.0,0.5,0.0025,2.5,0.03927210660281899,0.7674755390786141,0.01903173842238237,0.3852997599674678,18928091.023934502,91234
0.15,1.0,0.5,0.0025,3.0,0.03927210660281899,0.7674755390786141,0.01903173842238237,0.3852997599674678,18928091.023934502,91234
0.15,1.0,0.5,0.003,1.5,0.04100892619148144,0.7569909685248413,0.004950327701730428,0.11247530610790178,17878462.26638028,91234
0.15,1.0,0.5,0.003,2.0,0.044537811516596415,0.7443825658532188,0.017608849940873972,0.3121088526868974,20127846.510957308,91234
0.15,1.0,0.5,0.003,2.5,0.04478204078928272,0.7464847556231875,0.0194122054235637,0.34740696091343876,20399281.670101844,91234
0.15,1.0,0.5,0.003,3.0,0.04478204078928272,0.7464847556231875,0.0194122054235637,0.34740696091343876,20399281.670101844,91234
0.15,1.0,0.5,0.0035,1.5,0.03911177297618185,0.6887555359401756,0.0013971839989097568,0.05293621676124982,17084125.447260134,91234
0.15,1.0,0.5,0.0035,2.0,0.04815700598415429,0.7186013711427833,0.003959880123232562,0.09038326232308652,19531304.684492134,91234
0.15,1.0,0.5,0.0035,2.5,0.04994317344269872,0.7308014646053991,0.01825261896031627,0.29704003637919374,21686976.0943185,91234
0.15,1.0,0.5,0.0035,3.0,0.04994317344269872,0.7308014646053991,0.01825261896031627,0.29704003637919374,21686976.0943185,91234
0.15,1.0,0.5,0.004,1.5,0.04066560374094341,0.6835751203200826,-0.0037279469902898876,-0.029845695600949032,16931763.977692924,91234
0.15,1.0,0.5,0.004,2.0,0.050757120621514495,0.7236880087179345,0.0009046316448804159,0.04886355706668184,19857072.34044772,91234
0.15,1.0,0.5,0.004,2.5,0.053595968045462516,0.7086687281778007,0.009719299391644842,0.15967455395507857,21673180.80486565,91234
0.15,1.0,0.5,0.004,3.0,0.05436377000426762,0.7137548830333437,0.01627352830995865,0.24611407783021616,22721136.363528732,91234
0.15,1.0,0.75,0.002,1.5,0.02510582258215921,0.5267231262402791,0.011023845866159121,0.24890004583929226,14977787.789378561,96569
0.15,1.0,0.75,0.002,2.0,0.02495078594324074,0.5240929909230289,0.011406688133467568,0.25725375004997414,14979244.088566143,96569
0.15,1.0,0.75,0.002,2.5,0.02495078594324074,0.5240929909230289,0.011406688133467568,0.25725375004997414,14979244.088566143,96569
0.15,1.0,0.75,0.002,3.0,0.02495078594324074,0.5240929909230289,0.011406688133467568,0.25725375004997414,14979244.088566143,96569
0.15,1.0,0.75,0.0025,1.5,0.02967466233529592,0.5275512209061266,0.0015493646377664483,0.05561265575441731,15083128.331893187,96569
0.15,1.0,0.75,0.0025,2.0,0.028775684925134604,0.5029474718555372,0.013515801416922768,0.2610399323288163,15956403.745850947,96569
0.15,1.0,0.75,0.0025,2.5,0.028775684925134604,0.5029474718555372,0.013515801416922768,0.2610399323288163,15956403.745850947,96569
0.15,1.0,0.75,0.0025,3.0,0.028775684925134604,0.5029474718555372,0.013515801416922768,0.2610399323288163,15956403.745850947,96569
0.15,1.0,0.75,0.003,1.5,0.02811956018916728,0.4791717712003786,-0.0002950729517249284,0.027912957585696417,14617154.468041047,96569
0.15,1.0,0.75,0.003,2.0,0.033038095573479254,0.5003644010415953,0.0064478812189052714,0.1253682717738978,16223686.893227555,96569
0.15,1.0,0.75,0.003,2.5,0.03238577349466931,0.48977609444546805,0.015066780672135405,0.2576962875194664,16891635.12958869,96569
0.15,1.0,0.75,0.003,3.0,0.03238577349466931,0.48977609444546805,0.015066780672135405,0.2576962875194664,16891635.12958869,96569
0.15,1.0,0.75,0.0035,1.5,0.02760095159499132,0.46184879794341566,-0.001336506818437111,0.014023157461414337,14429360.908487793,96569
0.15,1.0,0.75,0.0035,2.0,0.03625301612519216,0.49433679288982707,-0.003683739563021482,-0.010234422789980779,15974926.182527509,96569
0.15,1.0,0.75,0.0035,2.5,0.03611945018301865,0.48108636128971205,0.014200244747836432,0.2242645866019119,17664300.800318338,96569
0.15,1.0,0.75,0.0035,3.0,0.03573216433268733,0.4775313585624828,0.015181987701021304,0.23829394533327508,17671770.62844062,96569
0.15,1.0,0.75,0.004,1.5,0.028553789120763673,0.46059567388056455,-0.001532294242127974,0.011163780036099491,14597954.191492654,96569
0.15,1.0,0.75,0.004,2.0,0.036970096293252874,0.48917395108886386,-0.005907285562879228,-0.030100964955945334,15921732.41036079,96569
0.15,1.0,0.75,0.004,2.5,0.040092436204544724,0.4873534973505079,-0.0008776759449213856,0.03609698184632864,17082304.534889225,96569
0.15,1.0,0.75,0.004,3.0,0.03892162019299161,0.4677143519597705,0.013622239315832507,0.2032738151342397,18272628.8359952,96569
0.15,1.0,1.0,0.002,1.5,0.015116391182659505,0.3024491084682272,0.004912270014376441,0.11538646125804317,12642403.946568035,103986
0.15,1.0,1.0,0.002,2.0,0.01510846932496257,0.3055773679664443,0.012165722943927593,0.2580915194626439,13174770.320981864,103986
0.15,1.0,1.0,0.002,2.5,0.01510846932496257,0.3055773679664443,0.012165722943927593,0.2580915194626439,13174770.320981864,103986
0.15,1.0,1.0,0.002,3.0,0.01510846932496257,0.3055773679664443,0.012165722943927593,0.2580915194626439,13174770.320981864,103986
0.15,1.0,1.0,0.0025,1.5,0.01740746301298146,0.30125218047033875,-0.0006215938670484089,0.026420493811646892,12632881.244293235,103986
0.15,1.0,1.0,0.0025,2.0,0.016805044984647077,0.2850046871865788,0.013810905228428316,0.24614454809899777,13607263.067373458,103986
0.15,1.0,1.0,0.0025,2.5,0.016621517492457327,0.2828216347192335,0.014027395464247139,0.25045228094346983,13590206.307005135,103986
0.15,1.0,1.0,0.0025,3.0,0.016621517492457327,0.2828216347192335,0.014027395464247139,0.25045228094346983,13590206.307005135,103986
0.15,1.0,1.0,0.003,1.5,0.016405983127093737,0.2848771957287015,-0.004264083271495078,-0.020030577144761707,12204027.282615658,103986
0.15,1.0,1.0,0.003,2.0,0.01921622386550559,0.28380809703847365,0.0013337914806959006,0.057295694093057396,13091533.691223808,103986
0.15,1.0,1.0,0.003,2.5,0.01848004785088353,0.2749841694290771,0.01545070670765547,0.24254350471676497,14048682.30953641,103986
0.15,1.0,1.0,0.003,3.0,0.01848004785088353,0.2749841694290771,0.01545070670765547,0.24254350471676497,14048682.30953641,103986
0.15,1.0,1.0,0.0035,1.5,0.01589269098861079,0.2695076032514391,-0.0011927061271571615,0.02573041753119911,12336090.476980744,103986
0.15,1.0,1.0,0.0035,2.0,0.020149878301843893,0.2757932256303689,-0.005583511584615564,-0.014592536227728428,12739358.95881519,103986
0.15,1.0,1.0,0.0035,2.5,0.01981457208135029,0.26311901677362537,0.005265867329672824,0.103778513083409,13498393.03655317,103986
0.15,1.0,1.0,0.0035,3.0,0.020214010750709166,0.2695655570564474,0.01659544348781905,0.2376324685062826,14474616.3247131,103986
0.15,1.0,1.0,0.004,1.5,0.01646805801382123,0.27297727066723704,0.004180191226555774,0.09128994459363958,12822002.405328628,103986
0.15,1.0,1.0,0.004,2.0,0.019372080499228117,0.2632869661415208,-0.006762563328971405,-0.023201790501900486,12520749.0920538,103986
0.15,1.0,1.0,0.004,2.5,0.022324709093333173,0.2689296260557453,-0.0054689923242697835,-0.0014984394965475965,13126597.817121796,103986
0.15,1.0,1.0,0.004,3.0,0.022832605613152923,0.2742439261230688,0.012642661196695215,0.17952141394962476,14661756.979182914,103986
0.15,1.5,0.0,0.002,1.5,0.04064904571982697,1.0672735037630465,0.022865586889653677,0.5219799043080413,19696576.85895921,102818
0.15,1.5,0.0,0.002,2.0,0.04131985817677086,1.0749916712488972,0.024157298975472807,0.5595644334705153,20016603.70062641,102818
0.15,1.5,0.0,0.002,2.5,0.04131985817677086,1.0749916712488972,0.024157298975472807,0.5595644334705153,20016603.70062641,102818
0.15,1.5,0.0,0.002,3.0,0.04131985817677086,1.0749916712488972,0.024157298975472807,0.5595644334705153,20016603.70062641,102818
0.15,1.5,0.0,0.0025,1.5,0.04150706986765784,1.0508685478346202,0.01952984691445181,0.3984558005789712,19550381.52632738,102818
0.15,1.5,0.0,0.0025,2.0,0.04855323200549089,1.047717514888063,0.026821059392188484,0.5382957031106331,22346733.803867362,102818
0.15,1.5,0.0,0.0025,2.5,0.04855323200549089,1.047717514888063,0.026821059392188484,0.5382957031106331,22346733.803867362,102818
0.15,1.5,0.0,0.0025,3.0,0.04855323200549089,1.047717514888063,0.026821059392188484,0.5382957031106331,22346733.803867362,102818
0.15,1.5,0.0,0.003,1.5,0.03815937909288891,0.9432547941673972,0.02025618126686335,0.38923899590652444,18780559.98432616,102818
0.15,1.5,0.0,0.003,2.0,0.05215157189355879,1.0385136461617241,0.02347437922996054,0.42168652888921765,22988961.251219273,102818
0.15,1.5,0.0,0.003,2.5,0.05554603693351878,1.0244520856334998,0.02784845778598144,0.5009980093750102,24626544.509819254,102818
0.15,1.5,0.0,0.003,3.0,0.05554603693351878,1.0244520856334998,0.02784845778598144,0.5009980093750102,24626544.509819254,102818
0.15,1.5,0.0,0.0035,1.5,0.03683842655508274,0.819493078920795,0.01953330032896905,0.3607073877859653,18379578.531222764,102818
0.15,1.5,0.0,0.0035,2.0,0.053622856770830785,1.0447771872801483,0.01781062250973231,0.3085352857182671,22698983.1301281,102818
0.15,1.5,0.0,0.0035,2.5,0.06107322364968004,0.997128956723214,0.026816319677225087,0.4377082284450656,26307647.748276535,102818
0.15,1.5,0.0,0.0035,3.0,0.062332328147212124,1.0059665889803857,0.028452423866481835,0.471268419108291,26986070.76838093,102818
0.15,1.5,0.0,0.004,1.5,0.03348341624105289,0.7259511421752342,0.016632997684818962,0.30922203680981086,17292884.95934441,102818
0.15,1.5,0.0,0.004,2.0,0.05012650005538788,0.9672372968292647,0.01541618764327457,0.2695172014618562,21393198.635371678,102818
0.15,1.5,0.0,0.004,2.5,0.06140120470240529,0.9848022503098957,0.017831604456345795,0.28688964683084633,25117752.781633057,102818
0.15,1.5,0.0,0.004,3.0,0.0683820593167086,0.9891636305444929,0.027988713440252333,0.42980381972728693,29102048.318088982,102818
0.15,1.5,0.25,0.002,1.5,0.03850447056985984,0.9466976463567326,0.02334944365952718,0.5321709887087005,19197861.34897872,97406
0.15,1.5,0.25,0.002,2.0,0.03841194855839225,0.9436703373131636,0.023713048019157634,0.5401478620702537,19213563.840567183,97406
0.15,1.5,0.25,0.002,2.5,0.03841194855839225,0.9436703373131636,0.023713048019157634,0.5401478620702537,19213563.840567183,97406
0.15,1.5,0.25,0.002,3.0,0.03841194855839225,0.9436703373131636,0.023713048019157634,0.5401478620702537,19213563.840567183,97406
0.15,1.5,0.25,0.0025,1.5,0.04209119592300903,0.969221310696529,0.01699677587719406,0.3452310790061524,19421881.766019315,97406
0.15,1.5,0.25,0.0025,2.0,0.045404792237981884,0.9238428752028223,0.026095325625562937,0.5146116688818287,21354579.242664594,97406
0.15,1.5,0.25,0.0025,2.5,0.045404792237981884,0.9238428752028223,0.026095325625562937,0.5146116688818287,21354579.242664594,97406
0.15,1.5,0.25,0.0025,3.0,0.045404792237981884,0.9238428752028223,0.026095325625562937,0.5146116688818287,21354579.242664594,97406
0.15,1.5,0.25,0.003,1.5,0.04162571415104255,0.9063455151013848,0.01672965568504159,0.3197655070426026,19273799.95495768,97406
0.15,1.5,0.25,0.003,2.0,0.0503376450975197,0.9117031151108678,0.022691030450747718,0.3958278204880712,22351330.241318345,97406
0.15,1.5,0.25,0.003,2.5,0.05201040701532689,0.9081265771076176,0.02698781557162655,0.4721384773800586,23403236.420927234,97406
0.15,1.5,0.25,0.003,3.0,0.05201040701532689,0.9081265771076176,0.02698781557162655,0.4721384773800586,23403236.420927234,97406
0.15,1.5,0.25,0.0035,1.5,0.03951726260261501,0.8081096805609808,0.011482520795976114,0.22365884601750044,18194773.44491183,97406
0.15,1.5,0.25,0.0035,2.0,0.05119867402777878,0.8973151605405195,0.013886520634444288,0.24007137557346872,21508237.267804656,97406
0.15,1.5,0.25,0.0035,2.5,0.05792581747162795,0.89285240250275,0.026135674448629187,0.41221642119455715,25158615.53334481,97406
0.15,1.5,0.25,0.0035,3.0,0.05798709292872162,0.8916720590431364,0.026637680879391112,0.4215435181580535,25249569.722704995,97406
0.15,1.5,0.25,0.004,1.5,0.03622355371658048,0.6859478650334982,0.012157896881006769,0.2314949589871218,17484878.197084542,97406
0.15,1.5,0.25,0.004,2.0,0.05180756647167728,0.8684674260216426,0.009763206774722866,0.16580314101372912,21178069.247931913,97406
0.15,1.5,0.25,0.004,2.5,0.05981862090294188,0.8720411357651779,0.01932294540753099,0.2857869236331527,24815704.37852642,97406
0.15,1.5,0.25,0.004,3.0,0.06334877474507183,0.8698341458586324,0.026410391634399177,0.38228154187762065,27032570.09443517,97406
0.15,1.5,0.5,0.002,1.5,0.034790926107711284,0.798554668842831,0.018294528154600753,0.41508089426749034,17762149.469524033,91234
0.15,1.5,0.5,0.002,2.0,0.034790926107711284,0.798554668842831,0.018294528154600753,0.41508089426749034,17762149.469524033,91234
0.15,1.5,0.5,0.002,2.5,0.034790926107711284,0.798554668842831,0.018294528154600753,0.41508089426749034,17762149.469524033,91234
0.15,1.5,0.5,0.002,3.0,0.034790926107711284,0.798554668842831,0.018294528154600753,0.41508089426749034,17762149.469524033,91234
0.15,1.5,0.5,0.0025,1.5,0.040017738983413986,0.7879168973681266,0.013586138517306612,0.26541657931555923,18535703.75173746,91234
0.15,1.5,0.5,0.0025,2.0,0.04057753465603264,0.7707198650465839,0.020643292024778548,0.4033785867556001,19433411.345997624,91234
0.15,1.5,0.5,0.0025,2.5,0.04057753465603264,0.7707198650465839,0.020643292024778548,0.4033785867556001,19433411.345997624,91234
0.15,1.5,0.5,0.0025,3.0,0.04057753465603264,0.7707198650465839,0.020643292024778548,0.4033785867556001,19433411.345997624,91234
0.15,1.5,0.5,0.003,1.5,0.04189456231224309,0.7644262657131904,0.005968391763765402,0.1274803880846556,18194360.020569168,91234
0.15,1.5,0.5,0.003,2.0,0.04627362964297155,0.7567898440137202,0.020170628800369572,0.3443947607979554,20892541.990417838,91234
0.15,1.5,0.5,0.003,2.5,0.04643224055860862,0.7575981879579121,0.020944685687420472,0.3615943340833139,21027638.928503662,91234
0.15,1.5,0.5,0.003,3.0,0.04643224055860862,0.7575981879579121,0.020944685687420472,0.3615943340833139,21027638.928503662,91234
0.15,1.5,0.5,0.0035,1.5,0.04027155375103275,0.6866123833387305,0.004492070305057716,0.10393705730651875,17658747.11350844,91234
0.15,1.5,0.5,0.0035,2.0,0.050590371104382914,0.7528409533916065,0.007194766177432754,0.1328754089956618,20540540.527807992,91234
0.15,1.5,0.5,0.0035,2.5,0.051405837760287065,0.7386515668316604,0.01990265802379776,0.3107501709086044,22312870.320034575,91234
0.15,1.5,0.5,0.0035,3.0,0.051405837760287065,0.7386515668316604,0.01990265802379776,0.3107501709086044,22312870.320034575,91234
0.15,1.5,0.5,0.004,1.5,0.040985691800111246,0.6704660487480126,0.0017268738439986109,0.058449987221564755,17545836.247300774,91234
0.15,1.5,0.5,0.004,2.0,0.05131001788235001,0.7210776551832395,0.0005364161201639739,0.046079871575583624,19958951.10048479,91234
0.15,1.5,0.5,0.004,2.5,0.05536122499717533,0.7158439540409424,0.013653752635201633,0.2036777600940826,22679369.447728284,91234
0.15,1.5,0.5,0.004,3.0,0.055727403626943284,0.7174081051151405,0.01810671190322366,0.2626752953709773,23369458.84243297,91234
0.15,1.5,0.75,0.002,1.5,0.0268279064401038,0.5403470394983952,0.014025815808796027,0.3018661698594043,15591025.625981135,96569
0.15,1.5,0.75,0.002,2.0,0.026785271484694118,0.5396986075473373,0.013873430958510902,0.2990883230525191,15568667.237336617,96569
0.15,1.5,0.75,0.002,2.5,0.026785271484694118,0.5396986075473373,0.013873430958510902,0.2990883230525191,15568667.237336617,96569
0.15,1.5,0.75,0.002,3.0,0.026785271484694118,0.5396986075473373,0.013873430958510902,0.2990883230525191,15568667.237336617,96569
0.15,1.5,0.75,0.0025,1.5,0.03077218033222029,0.531331517465339,0.0057837351622835875,0.12387477588691732,15681531.266073745,96569
0.15,1.5,0.75,0.0025,2.0,0.030891859770718177,0.5210554200170797,0.016075912536190895,0.29760289367027815,16653505.452285323,96569
0.15,1.5,0.75,0.0025,2.5,0.030891859770718177,0.5210554200170797,0.016075912536190895,0.29760289367027815,16653505.452285323,96569
0.15,1.5,0.75,0.0025,3.0,0.030891859770718177,0.5210554200170797,0.016075912536190895,0.29760289367027815,16653505.452285323,96569
0.15,1.5,0.75,0.003,1.5,0.03061291453524495,0.5029117789299239,0.00010892442557941528,0.034687671329880904,15147334.610838741,96569
0.15,1.5,0.75,0.003,2.0,0.03564311304917234,0.5194558450694721,0.01157017424215101,0.19627125667998896,17292837.550164267,96569
0.15,1.5,0.75,0.003,2.5,0.03474111838187688,0.5061373035465525,0.017570329864584178,0.28832049421051414,17677932.84417042,96569
0.15,1.5,0.75,0.003,3.0,0.03474111838187688,0.5061373035465525,0.017570329864584178,0.28832049421051414,17677932.84417042,96569
0.15,1.5,0.75,0.0035,1.5,0.029364941890543506,0.4641155102813751,-8.425922197230484e-05,0.033787104331851094,14880531.990340872,96569
0.15,1.5,0.75,0.0035,2.0,0.037449803517890956,0.49583218711964,0.0011195067630886957,0.05436360682015287,16685590.72457211,96569
0.15,1.5,0.75,0.0035,2.5,0.038271626712148565,0.4924507975482449,0.01708462916940512,0.25649479900862854,18474782.374239676,96569
0.15,1.5,0.75,0.0035,3.0,0.03816992312873069,0.49154789652574593,0.01725034873000708,0.25899433487481444,18467206.714309156,96569
0.15,1.5,0.75,0.004,1.5,0.029936053717696476,0.46953908911899134,0.0013613850126519278,0.05412968927923524,15119534.53727683,96569
0.15,1.5,0.75,0.004,2.0,0.038841085589413904,0.48919221765798865,-0.004456037996815487,-0.008989541797573566,16458790.218707047,96569
0.15,1.5,0.75,0.004,2.5,0.041571565428550894,0.49008542530247334,0.0034965522985876962,0.08426979571880756,17862476.578321602,96569
0.15,1.5,0.75,0.004,3.0,0.041274719356207745,0.47878306012028726,0.015515139187149085,0.22067250653688586,19053292.04252343,96569
0.15,1.5,1.0,0.002,1.5,0.01744846522435539,0.33377938319786704,0.006742618589364868,0.14360957162054702,13184901.803489415,103986
0.15,1.5,1.0,0.002,2.0,0.016870616672022942,0.32666896375364257,0.012313848030743646,0.24726066859065474,13504099.309310773,103986
0.15,1.5,1.0,0.002,2.5,0.016870616672022942,0.32666896375364257,0.012313848030743646,0.24726066859065474,13504099.309310773,103986
0.15,1.5,1.0,0.002,3.0,0.016870616672022942,0.32666896375364257,0.012313848030743646,0.24726066859065474,13504099.309310773,103986
0.15,1.5,1.0,0.0025,1.5,0.018106030392631034,0.2991229042182694,0.00027178121298199187,0.04097638917180805,12818360.557977237,103986
0.15,1.5,1.0,0.0025,2.0,0.01876544470186925,0.30581751623920744,0.014815977033131977,0.25044426609920195,14052295.761470685,103986
0.15,1.5,1.0,0.0025,2.5,0.01868948818411753,0.3050217504963246,0.014363793878213293,0.2439201921255437,14001968.332999408,103986
0.15,1.5,1.0,0.0025,3.0,0.01868948818411753,0.3050217504963246,0.014363793878213293,0.2439201921255437,14001968.332999408,103986
0.15,1.5,1.0,0.003,1.5,0.018043888486883652,0.2957430548421194,0.00012090710637857605,0.03886015294361628,12796502.925827267,103986
0.15,1.5,1.0,0.003,2.0,0.021337767121889062,0.3038510339491603,0.0023795709600933357,0.07075747176294157,13552341.10537966,103986
0.15,1.5,1.0,0.003,2.5,0.020710482401799846,0.29553636022607466,0.016537983618539975,0.2494138486931337,14567035.131921435,103986
0.15,1.5,1.0,0.003,3.0,0.020710482401799846,0.29553636022607466,0.016537983618539975,0.2494138486931337,14567035.131921435,103986
0.15,1.5,1.0,0.0035,1.5,0.01658399069282801,0.2707385262853533,0.0017667952182454094,0.062185924337034085,12665666.39665266,103986
0.15,1.5,1.0,0.0035,2.0,0.02146444284263893,0.27942421619951274,-0.003106564960768332,0.015788941862456066,13153761.615321381,103986
0.15,1.5,1.0,0.0035,2.5,0.02317242659732277,0.29314414075192174,0.007708608628132829,0.12955047483489834,14320970.588219484,103986
0.15,1.5,1.0,0.0035,3.0,0.02257552919529182,0.288573125002429,0.01715424090400175,0.23705379028488271,14989455.980532834,103986
0.15,1.5,1.0,0.004,1.5,0.017324839178774365,0.2753183038773296,0.0005494749503491825,0.04879301184383427,12704042.39275919,103986
0.15,1.5,1.0,0.004,2.0,0.021491619672366902,0.2777268094726623,-0.005818362838833746,-0.009147143642497337,12954080.751841415,103986
0.15,1.5,1.0,0.004,2.5,0.024074213638934028,0.282653358724075,-0.0027471818606354947,0.027766130666620148,13651723.613846157,103986
0.15,1.5,1.0,0.004,3.0,0.025209852902978058,0.29084093934610566,0.015495044003410063,0.20436521278856903,15384132.214372829,103986
0.2,0.75,0.0,0.002,1.5,0.03586214774905416,0.9728244442294705,0.021305334577194746,0.5392478198821388,18325114.61813531,87444
0.2,0.75,0.0,0.002,2.0,0.03586214774905416,0.9728244442294705,0.021305334577194746,0.5392478198821388,18325114.61813531,87444
0.2,0.75,0.0,0.002,2.5,0.03586214774905416,0.9728244442294705,0.021305334577194746,0.5392478198821388,18325114.61813531,87444
0.2,0.75,0.0,0.002,3.0,0.03586214774905416,0.9728244442294705,0.021305334577194746,0.5392478198821388,18325114.61813531,87444
0.2,0.75,0.0,0.0025,1.5,0.039102079855239724,0.9624142234437816,0.019935860568678132,0.4375778661210332,18982106.189848408,87444
0.2,0.75,0.0,0.0025,2.0,0.04158785823574851,0.9389878306282538,0.024103701650994624,0.5264294268075974,20081510.47087194,87444
0.2,0.75,0.0,0.0025,2.5,0.04158785823574851,0.9389878306282538,0.024103701650994624,0.5264294268075974,20081510.47087194,87444
0.2,0.75,0.0,0.0025,3.0,0.04158785823574851,0.9389878306282538,0.024103701650994624,0.5264294268075974,20081510.47087194,87444
0.2,0.75,0.0,0.003,1.5,0.03648308643682063,0.8427033007203462,0.019107151954462775,0.40001058496070885,18249234.561062265,87444
0.2,0.75,0.0,0.003,2.0,0.04714251017312954,0.9164751271826187,0.026522349322045446,0.5116668467677368,21900194.678400245,87444
0.2,0.75,0.0,0.003,2.5,0.04735655203843092,0.9188505528055981,0.02650776207439942,0.5120941307458433,21960032.72436224,87444
0.2,0.75,0.0,0.003,3.0,0.04735655203843092,0.9188505528055981,0.02650776207439942,0.5120941307458433,21960032.72436224,87444
0.2,0.75,0.0,0.0035,1.5,0.03544496458670565,0.757129467064304,0.023266624918526713,0.4269195100959738,18426047.43486669,87444
0.2,0.75,0.0,0.0035,2.0,0.04922655840107071,0.9295291280654786,0.019101703538660475,0.3446152445407375,21587547.97692258,87444
