quarter,trailing_nav_used,n_new_positions,cap_status,outstanding_premium_before,premium_budget,outstanding_premium_after,quarter_realized_pnl
2004Q4,14389330.91875,1467,ok,165515.0,4316799.275625,4076150.0,1704615.95
2005Q1,16093946.868749999,1521,ok,94000.0,4828184.060624999,4614902.5,581940.425
2005Q2,16675887.29375,1466,ok,179135.0,5002766.188124999,4806415.0,684279.1
2005Q3,17360166.39375,1615,ok,152845.0,5208049.918125,4939727.5,-115846.47499999996
2005Q4,17244319.91875,1510,ok,141960.0,5173295.975625,4869755.0,1034693.65
2006Q1,18279013.568749998,1651,ok,113930.0,5483704.070624999,5092582.5,39710.42499999999
2006Q2,18318723.99375,1682,ok,156332.5,5495617.198124999,5123047.5,-226083.94999999998
2006Q3,18092640.04375,1516,ok,128580.0,5427792.013125,5126600.0,400229.4
2006Q4,18492869.443749998,1749,ok,163045.0,5547860.833124999,5176935.0,318500.8
2007Q1,18811370.24375,1815,ok,121260.0,5643411.073124999,5338046.0,325246.92
2007Q2,19136617.16375,1927,ok,176120.0,5740985.1491249995,5381567.5,675369.575
2007Q3,19811986.73875,1718,ok,150447.5,5943596.021625,5479273.0,97950.73500000002
2007Q4,19909937.47375,1652,ok,191467.5,5972981.242125,5240261.0,-212368.80500000002
2008Q1,19697568.66875,1512,ok,144285.0,5909270.600625,5276156.5,-215193.64500000002
2008Q2,19482375.02375,1659,ok,182830.0,5844712.507125,5092485.0,286127.85000000003
2008Q3,19768502.87375,1428,ok,89710.0,5930550.862125,5202082.5,194374.325
2008Q4,19962877.19875,608,ok,89525.0,5988863.159625,5566701.5,-608233.7949999999
2009Q1,19354643.403750002,898,ok,230767.5,5806393.021125001,5273067.0,-360344.985
2009Q2,18994298.418750003,1367,ok,229595.0,5698289.525625001,4965271.5,35844.205000000016
2009Q3,19030142.62375,1675,ok,110847.5,5709042.787125,5105147.5,420669.0
2009Q4,19450811.62375,1659,ok,157440.0,5835243.487125,5249500.5,177279.185
2010Q1,19628090.80875,1892,ok,89001.5,5888427.242625,5489410.5,668661.23
2010Q2,20296752.03875,1894,ok,231250.0,6089025.611625,5571123.5,-244570.70500000002
2010Q3,20052181.333750002,1833,ok,128361.0,6015654.400125001,5550102.5,-240095.745
2010Q4,19812085.58875,1962,ok,158464.5,5943625.676625,5430512.5,382322.56
2012Q1,20194408.14875,1987,ok,67883.0,6058322.444625,5557951.5,313594.945
2012Q2,20508003.09375,1999,ok,176678.0,6152400.928125,5657035.5,-276040.725
2012Q3,20231962.36875,1981,ok,121800.0,6069588.710624999,5535803.0,602966.41
2012Q4,20834928.77875,2046,ok,130045.5,6250478.633625,5829902.5,-514434.20999999996
2013Q1,20320494.568749998,2142,ok,96310.5,6096148.3706249995,5720010.5,1025544.5
2013Q2,21346039.068749998,2269,ok,236767.5,6403811.720624999,5978565.0,1456875.575
2013Q3,22802914.643749997,2064,ok,132714.5,6840874.393124999,6369020.5,-122044.17999999998
